TempA(K)	TempB(K)	Current(A)	Voltage(V)	R(ohm)
233.910000	230.100000	0.000100	0.000009	0.088937
233.880000	230.080000	0.000100	0.000010	0.099474
233.870000	230.060000	0.000100	0.000009	0.090622
233.850000	230.050000	0.000100	0.000009	0.092309
233.830000	230.030000	0.000100	0.000008	0.084721
233.820000	230.010000	0.000100	0.000009	0.093573
233.810000	229.990000	0.000100	0.000009	0.087672
233.770000	229.970000	0.000100	0.000009	0.093995
233.760000	229.950000	0.000100	0.000009	0.092309
233.730000	229.930000	0.000100	0.000009	0.085143
233.720000	229.910000	0.000100	0.000010	0.096524
233.700000	229.890000	0.000100	0.000008	0.083035
233.680000	229.870000	0.000100	0.000009	0.091044
233.670000	229.860000	0.000100	0.000010	0.095681
233.650000	229.840000	0.000100	0.000009	0.085565
233.630000	229.820000	0.000100	0.000009	0.094417
233.610000	229.800000	0.000100	0.000009	0.088515
233.590000	229.790000	0.000100	0.000009	0.093152
233.590000	229.770000	0.000100	0.000009	0.089358
233.560000	229.740000	0.000100	0.000009	0.085986
233.540000	229.720000	0.000100	0.000010	0.096523
233.520000	229.710000	0.000100	0.000009	0.094837
233.510000	229.690000	0.000100	0.000009	0.089358
233.500000	229.670000	0.000100	0.000010	0.098210
233.470000	229.650000	0.000100	0.000009	0.094837
233.460000	229.630000	0.000100	0.000010	0.096946
233.430000	229.610000	0.000100	0.000010	0.095260
233.410000	229.600000	0.000100	0.000009	0.085143
233.390000	229.580000	0.000100	0.000010	0.097367
233.370000	229.560000	0.000100	0.000010	0.096945
233.350000	229.540000	0.000100	0.000009	0.091466
233.340000	229.520000	0.000100	0.000009	0.091044
233.330000	229.500000	0.000100	0.000009	0.092731
233.300000	229.480000	0.000100	0.000009	0.093995
233.290000	229.460000	0.000100	0.000010	0.098211
233.270000	229.450000	0.000100	0.000010	0.095259
233.250000	229.420000	0.000100	0.000010	0.097788
233.230000	229.410000	0.000100	0.000010	0.096524
233.210000	229.390000	0.000100	0.000008	0.083036
233.200000	229.370000	0.000100	0.000009	0.090202
233.170000	229.350000	0.000100	0.000009	0.094417
233.170000	229.340000	0.000100	0.000010	0.095681
233.130000	229.310000	0.000100	0.000009	0.091465
233.120000	229.290000	0.000100	0.000009	0.086407
233.100000	229.280000	0.000100	0.000010	0.095259
233.080000	229.260000	0.000100	0.000010	0.095260
233.070000	229.240000	0.000100	0.000009	0.093995
233.040000	229.220000	0.000100	0.000010	0.099053
233.020000	229.200000	0.000100	0.000009	0.093152
233.000000	229.180000	0.000100	0.000010	0.097367
233.000000	229.160000	0.000100	0.000009	0.090201
232.990000	229.150000	0.000100	0.000009	0.088094
232.960000	229.130000	0.000100	0.000009	0.090201
232.940000	229.100000	0.000100	0.000009	0.088937
232.930000	229.080000	0.000100	0.000009	0.091044
232.920000	229.070000	0.000100	0.000009	0.085986
232.900000	229.050000	0.000100	0.000009	0.092731
232.880000	229.030000	0.000100	0.000009	0.087673
232.860000	229.010000	0.000100	0.000009	0.089780
232.830000	228.990000	0.000100	0.000009	0.089779
232.820000	228.970000	0.000100	0.000009	0.086407
232.800000	228.960000	0.000100	0.000009	0.088937
232.790000	228.940000	0.000100	0.000009	0.086407
232.760000	228.920000	0.000100	0.000009	0.086829
232.750000	228.900000	0.000100	0.000009	0.091044
232.720000	228.880000	0.000100	0.000009	0.087672
232.700000	228.860000	0.000100	0.000009	0.092309
232.690000	228.840000	0.000100	0.000008	0.084300
232.670000	228.820000	0.000100	0.000010	0.102425
232.650000	228.800000	0.000100	0.000009	0.092309
232.640000	228.790000	0.000100	0.000010	0.095681
232.620000	228.770000	0.000100	0.000010	0.098210
232.590000	228.750000	0.000100	0.000009	0.087673
232.580000	228.730000	0.000100	0.000010	0.100317
232.550000	228.710000	0.000100	0.000009	0.091887
232.540000	228.690000	0.000100	0.000009	0.092731
232.520000	228.670000	0.000100	0.000009	0.091044
232.490000	228.660000	0.000100	0.000009	0.088515
232.480000	228.640000	0.000100	0.000010	0.097788
232.470000	228.620000	0.000100	0.000010	0.095259
232.440000	228.590000	0.000100	0.000010	0.096523
232.430000	228.580000	0.000100	0.000009	0.087673
232.410000	228.560000	0.000100	0.000010	0.095259
232.390000	228.540000	0.000100	0.000009	0.089779
232.360000	228.520000	0.000100	0.000009	0.093573
232.350000	228.500000	0.000100	0.000009	0.088937
232.320000	228.480000	0.000100	0.000009	0.088937
232.310000	228.460000	0.000100	0.000009	0.085564
232.290000	228.450000	0.000100	0.000008	0.084721
232.280000	228.430000	0.000100	0.000009	0.093995
232.260000	228.410000	0.000100	0.000009	0.090624
232.230000	228.390000	0.000100	0.000009	0.090201
232.210000	228.370000	0.000100	0.000009	0.093995
232.190000	228.350000	0.000100	0.000009	0.091466
232.170000	228.340000	0.000100	0.000009	0.088515
232.160000	228.320000	0.000100	0.000009	0.089358
232.130000	228.300000	0.000100	0.000009	0.090623
232.110000	228.280000	0.000100	0.000008	0.083878
232.090000	228.260000	0.000100	0.000009	0.093995
232.080000	228.240000	0.000100	0.000009	0.094837
232.070000	228.220000	0.000100	0.000009	0.088093
232.030000	228.200000	0.000100	0.000009	0.088094
232.020000	228.180000	0.000100	0.000009	0.089780
232.000000	228.160000	0.000100	0.000009	0.093573
231.990000	228.140000	0.000100	0.000009	0.092309
231.980000	228.130000	0.000100	0.000009	0.094838
231.950000	228.110000	0.000100	0.000009	0.085564
231.920000	228.090000	0.000100	0.000010	0.095259
231.910000	228.070000	0.000100	0.000009	0.092309
231.880000	228.050000	0.000100	0.000009	0.093995
231.860000	228.030000	0.000100	0.000009	0.088515
231.840000	228.010000	0.000100	0.000009	0.092731
231.820000	227.990000	0.000100	0.000009	0.089780
231.810000	227.970000	0.000100	0.000009	0.086408
231.790000	227.950000	0.000100	0.000009	0.089780
231.770000	227.940000	0.000100	0.000009	0.091466
231.760000	227.920000	0.000100	0.000009	0.086408
231.730000	227.890000	0.000100	0.000009	0.088937
231.720000	227.880000	0.000100	0.000009	0.094416
231.690000	227.860000	0.000100	0.000009	0.091465
231.670000	227.840000	0.000100	0.000009	0.087671
231.660000	227.820000	0.000100	0.000009	0.090622
231.640000	227.810000	0.000100	0.000009	0.091466
231.610000	227.780000	0.000100	0.000009	0.088936
231.600000	227.770000	0.000100	0.000010	0.100317
231.570000	227.750000	0.000100	0.000009	0.094416
231.550000	227.730000	0.000100	0.000009	0.093152
231.530000	227.710000	0.000100	0.000010	0.099896
231.510000	227.700000	0.000100	0.000009	0.090201
231.490000	227.670000	0.000100	0.000009	0.091466
231.480000	227.660000	0.000100	0.000009	0.085987
231.460000	227.630000	0.000100	0.000009	0.088515
231.440000	227.610000	0.000100	0.000009	0.091044
231.410000	227.590000	0.000100	0.000009	0.092730
231.400000	227.570000	0.000100	0.000010	0.096945
231.380000	227.560000	0.000100	0.000009	0.085986
231.360000	227.530000	0.000100	0.000009	0.092730
231.340000	227.520000	0.000100	0.000009	0.092309
231.320000	227.500000	0.000100	0.000010	0.096103
231.320000	227.480000	0.000100	0.000009	0.085987
231.290000	227.460000	0.000100	0.000009	0.091466
231.280000	227.440000	0.000100	0.000010	0.099475
231.250000	227.420000	0.000100	0.000009	0.091044
231.220000	227.400000	0.000100	0.000009	0.089779
231.200000	227.390000	0.000100	0.000009	0.088936
231.200000	227.370000	0.000100	0.000009	0.089780
231.170000	227.350000	0.000100	0.000009	0.091888
231.150000	227.340000	0.000100	0.000009	0.094417
231.130000	227.310000	0.000100	0.000009	0.086829
231.100000	227.290000	0.000100	0.000009	0.091887
231.100000	227.270000	0.000100	0.000009	0.092309
231.070000	227.250000	0.000100	0.000009	0.093153
231.050000	227.230000	0.000100	0.000009	0.088094
231.030000	227.220000	0.000100	0.000009	0.091044
231.020000	227.200000	0.000100	0.000009	0.088514
231.010000	227.180000	0.000100	0.000009	0.087672
230.970000	227.150000	0.000100	0.000009	0.088514
230.960000	227.140000	0.000100	0.000009	0.086830
230.950000	227.130000	0.000100	0.000009	0.092730
230.920000	227.110000	0.000100	0.000009	0.093152
230.900000	227.080000	0.000100	0.000009	0.094417
230.880000	227.060000	0.000100	0.000009	0.087672
230.860000	227.050000	0.000100	0.000009	0.090201
230.850000	227.030000	0.000100	0.000009	0.089780
230.830000	227.010000	0.000100	0.000010	0.095681
230.800000	226.980000	0.000100	0.000010	0.101161
230.780000	226.970000	0.000100	0.000009	0.087672
230.760000	226.950000	0.000100	0.000009	0.092308
230.750000	226.930000	0.000100	0.000009	0.093994
230.740000	226.910000	0.000100	0.000009	0.089780
230.710000	226.890000	0.000100	0.000009	0.093995
230.690000	226.870000	0.000100	0.000009	0.091466
230.670000	226.860000	0.000100	0.000009	0.091886
230.650000	226.840000	0.000100	0.000009	0.094838
230.630000	226.810000	0.000100	0.000009	0.091465
230.620000	226.800000	0.000100	0.000009	0.089780
230.580000	226.780000	0.000100	0.000008	0.076713
230.570000	226.760000	0.000100	0.000009	0.086408
230.550000	226.740000	0.000100	0.000009	0.092730
230.530000	226.730000	0.000100	0.000010	0.096945
230.510000	226.700000	0.000100	0.000009	0.088095
230.500000	226.690000	0.000100	0.000009	0.088516
230.460000	226.670000	0.000100	0.000009	0.088094
230.470000	226.650000	0.000100	0.000009	0.087672
230.440000	226.630000	0.000100	0.000009	0.093995
230.420000	226.610000	0.000100	0.000009	0.088515
230.400000	226.590000	0.000100	0.000009	0.088093
230.380000	226.580000	0.000100	0.000008	0.083878
230.370000	226.550000	0.000100	0.000009	0.088094
230.340000	226.530000	0.000100	0.000010	0.098210
230.320000	226.520000	0.000100	0.000009	0.090201
230.310000	226.490000	0.000100	0.000009	0.085144
230.280000	226.470000	0.000100	0.000009	0.088935
230.270000	226.450000	0.000100	0.000008	0.083457
230.250000	226.440000	0.000100	0.000009	0.089780
230.230000	226.420000	0.000100	0.000009	0.091467
230.220000	226.390000	0.000100	0.000009	0.091044
230.190000	226.380000	0.000100	0.000008	0.082614
230.180000	226.360000	0.000100	0.000009	0.087250
230.150000	226.350000	0.000100	0.000008	0.080085
230.140000	226.320000	0.000100	0.000009	0.090623
230.110000	226.310000	0.000100	0.000008	0.081771
230.100000	226.280000	0.000100	0.000009	0.090201
230.070000	226.270000	0.000100	0.000010	0.096103
230.060000	226.240000	0.000100	0.000009	0.091043
230.040000	226.230000	0.000100	0.000009	0.087251
230.010000	226.200000	0.000100	0.000009	0.087251
230.010000	226.190000	0.000100	0.000008	0.083457
229.980000	226.170000	0.000100	0.000010	0.095259
229.960000	226.160000	0.000100	0.000009	0.091888
229.940000	226.130000	0.000100	0.000009	0.087672
229.920000	226.110000	0.000100	0.000009	0.089781
229.900000	226.100000	0.000100	0.000009	0.091887
229.880000	226.080000	0.000100	0.000009	0.089358
229.860000	226.060000	0.000100	0.000009	0.092308
229.850000	226.030000	0.000100	0.000009	0.085143
229.820000	226.020000	0.000100	0.000009	0.085565
229.820000	226.000000	0.000100	0.000009	0.091045
229.780000	225.980000	0.000100	0.000009	0.091887
229.760000	225.960000	0.000100	0.000009	0.089358
229.750000	225.940000	0.000100	0.000009	0.091466
229.730000	225.920000	0.000100	0.000009	0.090623
229.710000	225.900000	0.000100	0.000009	0.092309
229.700000	225.880000	0.000100	0.000009	0.090622
229.680000	225.870000	0.000100	0.000009	0.093152
229.660000	225.850000	0.000100	0.000009	0.090623
229.660000	225.830000	0.000100	0.000009	0.090201
229.630000	225.810000	0.000100	0.000009	0.089359
229.600000	225.790000	0.000100	0.000009	0.090622
229.580000	225.770000	0.000100	0.000009	0.093573
229.560000	225.750000	0.000100	0.000009	0.087673
229.550000	225.730000	0.000100	0.000009	0.088936
229.520000	225.710000	0.000100	0.000009	0.086828
229.500000	225.690000	0.000100	0.000010	0.096523
229.480000	225.670000	0.000100	0.000009	0.089358
229.470000	225.650000	0.000100	0.000009	0.088515
229.440000	225.640000	0.000100	0.000010	0.098209
229.430000	225.620000	0.000100	0.000009	0.085986
229.400000	225.600000	0.000100	0.000009	0.091466
229.390000	225.580000	0.000100	0.000008	0.083879
229.360000	225.560000	0.000100	0.000009	0.091466
229.360000	225.540000	0.000100	0.000009	0.089779
229.330000	225.520000	0.000100	0.000008	0.081350
229.310000	225.500000	0.000100	0.000009	0.088093
229.300000	225.480000	0.000100	0.000009	0.088094
229.280000	225.450000	0.000100	0.000009	0.086407
229.260000	225.450000	0.000100	0.000009	0.087672
229.240000	225.420000	0.000100	0.000009	0.088515
229.220000	225.400000	0.000100	0.000009	0.086408
229.190000	225.390000	0.000100	0.000009	0.088936
229.180000	225.370000	0.000100	0.000009	0.089358
229.160000	225.360000	0.000100	0.000009	0.091466
229.140000	225.330000	0.000100	0.000009	0.086830
229.120000	225.310000	0.000100	0.000009	0.089358
229.110000	225.290000	0.000100	0.000009	0.089358
229.090000	225.280000	0.000100	0.000008	0.084301
229.070000	225.260000	0.000100	0.000009	0.092309
229.040000	225.240000	0.000100	0.000009	0.085565
229.030000	225.220000	0.000100	0.000009	0.089358
229.010000	225.200000	0.000100	0.000009	0.090202
228.990000	225.190000	0.000100	0.000009	0.088936
228.970000	225.170000	0.000100	0.000009	0.093152
228.950000	225.140000	0.000100	0.000009	0.089357
228.930000	225.130000	0.000100	0.000009	0.089780
228.920000	225.110000	0.000100	0.000009	0.094838
228.890000	225.090000	0.000100	0.000009	0.089780
228.880000	225.070000	0.000100	0.000008	0.082192
228.850000	225.050000	0.000100	0.000009	0.085987
228.830000	225.030000	0.000100	0.000009	0.088515
228.820000	225.020000	0.000100	0.000009	0.088937
228.800000	225.000000	0.000100	0.000010	0.097789
228.770000	224.990000	0.000100	0.000008	0.084300
228.760000	224.960000	0.000100	0.000009	0.091887
228.750000	224.940000	0.000100	0.000009	0.091045
228.720000	224.920000	0.000100	0.000009	0.089358
228.700000	224.900000	0.000100	0.000009	0.088094
228.690000	224.880000	0.000100	0.000010	0.095681
228.660000	224.860000	0.000100	0.000010	0.096945
228.650000	224.840000	0.000100	0.000008	0.083036
228.630000	224.830000	0.000100	0.000008	0.083457
228.610000	224.810000	0.000100	0.000009	0.088937
228.590000	224.790000	0.000100	0.000009	0.089358
228.570000	224.770000	0.000100	0.000010	0.095260
228.560000	224.750000	0.000100	0.000009	0.089780
228.530000	224.730000	0.000100	0.000009	0.091465
228.510000	224.720000	0.000100	0.000009	0.087672
228.500000	224.690000	0.000100	0.000009	0.085986
228.480000	224.680000	0.000100	0.000009	0.088094
228.450000	224.660000	0.000100	0.000009	0.090623
228.440000	224.630000	0.000100	0.000008	0.084300
228.430000	224.620000	0.000100	0.000009	0.086829
228.400000	224.600000	0.000100	0.000009	0.088936
228.400000	224.580000	0.000100	0.000008	0.083457
228.360000	224.570000	0.000100	0.000009	0.087251
228.340000	224.540000	0.000100	0.000009	0.085143
228.320000	224.530000	0.000100	0.000009	0.089780
228.310000	224.510000	0.000100	0.000009	0.088516
228.280000	224.490000	0.000100	0.000009	0.089780
228.260000	224.480000	0.000100	0.000009	0.086407
228.250000	224.450000	0.000100	0.000009	0.087672
228.230000	224.430000	0.000100	0.000009	0.092309
228.210000	224.410000	0.000100	0.000009	0.085987
228.190000	224.400000	0.000100	0.000008	0.082614
228.170000	224.370000	0.000100	0.000008	0.082614
228.170000	224.360000	0.000100	0.000009	0.085986
228.140000	224.340000	0.000100	0.000009	0.091045
228.120000	224.320000	0.000100	0.000008	0.084300
228.100000	224.300000	0.000100	0.000009	0.085987
228.080000	224.280000	0.000100	0.000009	0.092731
228.060000	224.260000	0.000100	0.000009	0.090201
228.040000	224.250000	0.000100	0.000009	0.085987
228.030000	224.220000	0.000100	0.000009	0.085987
228.010000	224.210000	0.000100	0.000009	0.087250
227.980000	224.180000	0.000100	0.000009	0.088515
227.960000	224.160000	0.000100	0.000009	0.087251
227.950000	224.150000	0.000100	0.000009	0.086829
227.930000	224.130000	0.000100	0.000009	0.087251
227.910000	224.110000	0.000100	0.000009	0.087250
227.890000	224.090000	0.000100	0.000009	0.087251
227.870000	224.070000	0.000100	0.000009	0.085987
227.850000	224.060000	0.000100	0.000008	0.083035
227.830000	224.040000	0.000100	0.000008	0.077977
227.800000	224.020000	0.000100	0.000009	0.085565
227.800000	224.000000	0.000100	0.000008	0.084721
227.780000	223.970000	0.000100	0.000009	0.086830
227.750000	223.970000	0.000100	0.000009	0.089781
227.740000	223.940000	0.000100	0.000008	0.084721
227.720000	223.930000	0.000100	0.000009	0.088516
227.710000	223.900000	0.000100	0.000008	0.082614
227.680000	223.890000	0.000100	0.000009	0.090201
227.660000	223.870000	0.000100	0.000009	0.087672
227.640000	223.850000	0.000100	0.000009	0.090201
227.620000	223.830000	0.000100	0.000009	0.085143
227.590000	223.810000	0.000100	0.000009	0.087251
227.580000	223.790000	0.000100	0.000008	0.084722
227.560000	223.770000	0.000100	0.000009	0.087251
227.540000	223.750000	0.000100	0.000008	0.084299
227.520000	223.730000	0.000100	0.000009	0.088937
227.510000	223.710000	0.000100	0.000009	0.085564
227.500000	223.700000	0.000100	0.000009	0.088515
227.470000	223.680000	0.000100	0.000009	0.086408
227.460000	223.660000	0.000100	0.000009	0.086407
227.440000	223.640000	0.000100	0.000009	0.091044
227.420000	223.620000	0.000100	0.000009	0.085986
227.400000	223.600000	0.000100	0.000009	0.089781
227.380000	223.580000	0.000100	0.000009	0.085986
227.350000	223.570000	0.000100	0.000009	0.085565
227.340000	223.550000	0.000100	0.000008	0.084300
227.320000	223.520000	0.000100	0.000009	0.091466
227.300000	223.510000	0.000100	0.000009	0.088095
227.280000	223.480000	0.000100	0.000009	0.088094
227.260000	223.460000	0.000100	0.000009	0.092731
227.240000	223.450000	0.000100	0.000008	0.083035
227.220000	223.430000	0.000100	0.000009	0.092309
227.210000	223.410000	0.000100	0.000008	0.079242
227.190000	223.390000	0.000100	0.000009	0.085986
227.170000	223.370000	0.000100	0.000009	0.087672
227.150000	223.360000	0.000100	0.000008	0.083878
227.130000	223.340000	0.000100	0.000008	0.082614
227.110000	223.310000	0.000100	0.000009	0.086830
227.100000	223.300000	0.000100	0.000008	0.079241
227.070000	223.280000	0.000100	0.000009	0.087673
227.060000	223.260000	0.000100	0.000009	0.092730
227.040000	223.240000	0.000100	0.000009	0.085986
227.010000	223.220000	0.000100	0.000009	0.085565
227.000000	223.200000	0.000100	0.000009	0.087251
226.970000	223.180000	0.000100	0.000009	0.093994
226.960000	223.170000	0.000100	0.000008	0.083457
226.940000	223.150000	0.000100	0.000009	0.089780
226.930000	223.120000	0.000100	0.000009	0.091044
226.910000	223.110000	0.000100	0.000008	0.083457
226.890000	223.090000	0.000100	0.000009	0.085143
226.860000	223.070000	0.000100	0.000009	0.088516
226.850000	223.060000	0.000100	0.000009	0.087672
226.830000	223.030000	0.000100	0.000009	0.089359
226.810000	223.010000	0.000100	0.000008	0.081349
226.790000	222.990000	0.000100	0.000009	0.091044
226.780000	222.980000	0.000100	0.000008	0.079241
226.740000	222.960000	0.000100	0.000009	0.085565
226.730000	222.930000	0.000100	0.000009	0.086407
226.710000	222.920000	0.000100	0.000009	0.085144
226.690000	222.890000	0.000100	0.000009	0.087672
226.680000	222.890000	0.000100	0.000009	0.087672
226.650000	222.860000	0.000100	0.000009	0.088515
226.640000	222.840000	0.000100	0.000009	0.085986
226.620000	222.820000	0.000100	0.000009	0.085565
226.590000	222.810000	0.000100	0.000008	0.080929
226.580000	222.790000	0.000100	0.000009	0.086407
226.560000	222.770000	0.000100	0.000008	0.077977
226.550000	222.750000	0.000100	0.000009	0.086408
226.520000	222.730000	0.000100	0.000009	0.088094
226.500000	222.710000	0.000100	0.000009	0.088937
226.480000	222.690000	0.000100	0.000009	0.087672
226.460000	222.680000	0.000100	0.000009	0.089780
226.450000	222.650000	0.000100	0.000008	0.082614
226.420000	222.640000	0.000100	0.000009	0.088514
226.400000	222.620000	0.000100	0.000009	0.087673
226.400000	222.600000	0.000100	0.000008	0.084721
226.370000	222.580000	0.000100	0.000009	0.087251
226.360000	222.560000	0.000100	0.000008	0.084721
226.330000	222.540000	0.000100	0.000009	0.089780
226.310000	222.520000	0.000100	0.000009	0.093995
226.290000	222.500000	0.000100	0.000009	0.085143
226.280000	222.490000	0.000100	0.000009	0.088515
226.260000	222.460000	0.000100	0.000009	0.091466
226.230000	222.450000	0.000100	0.000009	0.092730
226.220000	222.420000	0.000100	0.000009	0.086829
226.200000	222.410000	0.000100	0.000009	0.088094
226.180000	222.390000	0.000100	0.000010	0.095259
226.160000	222.370000	0.000100	0.000009	0.088516
226.150000	222.350000	0.000100	0.000008	0.083458
226.120000	222.330000	0.000100	0.000008	0.084722
226.100000	222.310000	0.000100	0.000008	0.084300
226.090000	222.290000	0.000100	0.000009	0.088937
226.070000	222.270000	0.000100	0.000008	0.080507
226.040000	222.250000	0.000100	0.000009	0.087672
226.020000	222.240000	0.000100	0.000009	0.086408
226.000000	222.220000	0.000100	0.000009	0.088093
225.970000	222.200000	0.000100	0.000009	0.086830
225.970000	222.180000	0.000100	0.000009	0.086408
225.950000	222.160000	0.000100	0.000008	0.084722
225.940000	222.140000	0.000100	0.000008	0.077555
225.910000	222.120000	0.000100	0.000009	0.087251
225.890000	222.100000	0.000100	0.000009	0.094416
225.870000	222.080000	0.000100	0.000008	0.077556
225.850000	222.060000	0.000100	0.000008	0.083457
225.840000	222.040000	0.000100	0.000009	0.088937
225.820000	222.030000	0.000100	0.000009	0.085986
225.800000	222.010000	0.000100	0.000008	0.082192
225.790000	221.980000	0.000100	0.000009	0.086829
225.770000	221.970000	0.000100	0.000009	0.089359
225.750000	221.940000	0.000100	0.000008	0.080928
225.720000	221.930000	0.000100	0.000009	0.086407
225.700000	221.920000	0.000100	0.000008	0.080506
225.680000	221.880000	0.000100	0.000008	0.081771
225.660000	221.870000	0.000100	0.000009	0.089779
225.640000	221.850000	0.000100	0.000008	0.081771
225.630000	221.840000	0.000100	0.000009	0.092731
225.600000	221.810000	0.000100	0.000009	0.085142
225.580000	221.800000	0.000100	0.000008	0.081350
225.560000	221.780000	0.000100	0.000008	0.083456
225.550000	221.750000	0.000100	0.000008	0.084300
225.530000	221.740000	0.000100	0.000009	0.086408
225.510000	221.720000	0.000100	0.000008	0.083877
225.490000	221.700000	0.000100	0.000009	0.087250
225.470000	221.680000	0.000100	0.000009	0.089358
225.460000	221.670000	0.000100	0.000008	0.084300
225.440000	221.650000	0.000100	0.000009	0.088936
225.410000	221.630000	0.000100	0.000009	0.085987
225.390000	221.610000	0.000100	0.000008	0.083036
225.370000	221.580000	0.000100	0.000008	0.081771
225.360000	221.560000	0.000100	0.000009	0.091044
225.330000	221.540000	0.000100	0.000009	0.088515
225.320000	221.530000	0.000100	0.000008	0.083457
225.300000	221.510000	0.000100	0.000008	0.078399
225.260000	221.490000	0.000100	0.000008	0.084721
225.250000	221.470000	0.000100	0.000008	0.079663
225.230000	221.450000	0.000100	0.000008	0.084721
225.220000	221.440000	0.000100	0.000008	0.083036
225.200000	221.410000	0.000100	0.000008	0.083457
225.180000	221.400000	0.000100	0.000009	0.085143
225.160000	221.380000	0.000100	0.000008	0.081772
225.140000	221.360000	0.000100	0.000009	0.085564
225.120000	221.340000	0.000100	0.000008	0.077135
225.100000	221.320000	0.000100	0.000009	0.086407
225.070000	221.300000	0.000100	0.000008	0.079663
225.070000	221.280000	0.000100	0.000008	0.082613
225.050000	221.260000	0.000100	0.000009	0.089358
225.020000	221.240000	0.000100	0.000008	0.076292
225.010000	221.220000	0.000100	0.000009	0.086408
224.990000	221.210000	0.000100	0.000008	0.080506
224.970000	221.190000	0.000100	0.000009	0.089780
224.940000	221.170000	0.000100	0.000008	0.083036
224.930000	221.140000	0.000100	0.000009	0.085143
224.910000	221.120000	0.000100	0.000008	0.076292
224.900000	221.100000	0.000100	0.000009	0.085143
224.870000	221.100000	0.000100	0.000008	0.078399
224.850000	221.070000	0.000100	0.000009	0.089358
224.840000	221.040000	0.000100	0.000008	0.076713
224.820000	221.040000	0.000100	0.000008	0.083879
224.790000	221.010000	0.000100	0.000009	0.093574
224.760000	221.000000	0.000100	0.000009	0.088093
224.750000	220.970000	0.000100	0.000009	0.088937
224.740000	220.950000	0.000100	0.000009	0.085564
224.730000	220.940000	0.000100	0.000009	0.088936
224.690000	220.920000	0.000100	0.000008	0.082614
224.670000	220.890000	0.000100	0.000009	0.086408
224.640000	220.890000	0.000100	0.000008	0.079242
224.640000	220.850000	0.000100	0.000009	0.085144
224.630000	220.840000	0.000100	0.000009	0.086829
224.590000	220.820000	0.000100	0.000008	0.084300
224.570000	220.800000	0.000100	0.000009	0.085986
224.560000	220.780000	0.000100	0.000009	0.086408
224.540000	220.760000	0.000100	0.000008	0.079664
224.510000	220.740000	0.000100	0.000008	0.082192
224.500000	220.730000	0.000100	0.000009	0.086408
224.480000	220.700000	0.000100	0.000008	0.082614
224.450000	220.680000	0.000100	0.000010	0.095260
224.430000	220.670000	0.000100	0.000009	0.092730
224.410000	220.650000	0.000100	0.000008	0.076713
224.410000	220.630000	0.000100	0.000009	0.091465
224.390000	220.600000	0.000100	0.000009	0.086830
224.360000	220.590000	0.000100	0.000008	0.077977
224.330000	220.560000	0.000100	0.000008	0.082614
224.330000	220.550000	0.000100	0.000009	0.089780
224.310000	220.530000	0.000100	0.000009	0.086408
224.280000	220.520000	0.000100	0.000008	0.084722
224.260000	220.490000	0.000100	0.000009	0.087251
224.240000	220.470000	0.000100	0.000008	0.084299
224.230000	220.460000	0.000100	0.000008	0.083878
224.210000	220.440000	0.000100	0.000008	0.079663
224.200000	220.420000	0.000100	0.000008	0.080507
224.170000	220.400000	0.000100	0.000008	0.084301
224.150000	220.380000	0.000100	0.000009	0.085143
224.110000	220.360000	0.000100	0.000008	0.083457
224.110000	220.340000	0.000100	0.000009	0.091044
224.090000	220.330000	0.000100	0.000008	0.081350
224.060000	220.300000	0.000100	0.000008	0.082614
224.040000	220.280000	0.000100	0.000008	0.079663
224.020000	220.270000	0.000100	0.000008	0.080928
224.010000	220.240000	0.000100	0.000008	0.081350
224.000000	220.220000	0.000100	0.000009	0.085986
223.980000	220.210000	0.000100	0.000008	0.083457
223.960000	220.190000	0.000100	0.000009	0.089358
223.930000	220.170000	0.000100	0.000008	0.082614
223.920000	220.150000	0.000100	0.000008	0.084300
223.900000	220.130000	0.000100	0.000008	0.080928
223.870000	220.110000	0.000100	0.000008	0.084721
223.870000	220.090000	0.000100	0.000008	0.077557
223.840000	220.070000	0.000100	0.000008	0.079243
223.820000	220.050000	0.000100	0.000009	0.091888
223.800000	220.030000	0.000100	0.000008	0.081349
223.770000	220.020000	0.000100	0.000008	0.081770
223.750000	220.000000	0.000100	0.000008	0.083878
223.730000	219.980000	0.000100	0.000009	0.087250
223.720000	219.960000	0.000100	0.000008	0.083036
223.700000	219.940000	0.000100	0.000008	0.080507
223.680000	219.920000	0.000100	0.000008	0.081350
223.670000	219.900000	0.000100	0.000008	0.080927
223.640000	219.880000	0.000100	0.000008	0.080928
223.610000	219.860000	0.000100	0.000009	0.088937
223.600000	219.840000	0.000100	0.000008	0.079664
223.580000	219.830000	0.000100	0.000009	0.087251
223.560000	219.810000	0.000100	0.000008	0.082193
223.530000	219.790000	0.000100	0.000009	0.085143
223.520000	219.770000	0.000100	0.000008	0.081350
223.510000	219.750000	0.000100	0.000007	0.074605
223.490000	219.740000	0.000100	0.000009	0.090201
223.460000	219.710000	0.000100	0.000008	0.083036
223.440000	219.690000	0.000100	0.000008	0.081350
223.420000	219.670000	0.000100	0.000008	0.081350
223.400000	219.660000	0.000100	0.000008	0.080506
223.370000	219.640000	0.000100	0.000009	0.091466
223.370000	219.620000	0.000100	0.000009	0.089358
223.330000	219.600000	0.000100	0.000008	0.081350
223.330000	219.590000	0.000100	0.000008	0.077977
223.300000	219.560000	0.000100	0.000009	0.086407
223.290000	219.540000	0.000100	0.000008	0.080928
