TempA(K)	Current(A)	Voltage(V)	R(ohm)
9.936000	1.000000E-4	1.589091E-4	1.589091
9.850000	1.000000E-4	1.588670E-4	1.588670
9.959000	1.000000E-4	1.594574E-4	1.594574
9.895000	1.000000E-4	1.593729E-4	1.593729
9.961000	1.000000E-4	1.594573E-4	1.594573
9.944000	1.000000E-4	1.586564E-4	1.586564
9.943000	1.000000E-4	1.588248E-4	1.588248
9.987000	1.000000E-4	1.599210E-4	1.599210
9.925000	1.000000E-4	1.580663E-4	1.580663
10.012000	1.000000E-4	1.591621E-4	1.591621
9.932000	1.000000E-4	1.590777E-4	1.590777
10.050000	1.000000E-4	1.590358E-4	1.590358
9.967000	1.000000E-4	1.588670E-4	1.588670
10.073000	1.000000E-4	1.589935E-4	1.589935
10.013000	1.000000E-4	1.591201E-4	1.591201
10.074000	1.000000E-4	1.582769E-4	1.582769
10.060000	1.000000E-4	1.589515E-4	1.589515
10.057000	1.000000E-4	1.578134E-4	1.578134
10.082000	1.000000E-4	1.589513E-4	1.589513
10.040000	1.000000E-4	1.592043E-4	1.592043
10.125000	1.000000E-4	1.590358E-4	1.590358
10.046000	1.000000E-4	1.589514E-4	1.589514
10.161000	1.000000E-4	1.597523E-4	1.597523
10.082000	1.000000E-4	1.582771E-4	1.582771
10.183000	1.000000E-4	1.585721E-4	1.585721
10.127000	1.000000E-4	1.583193E-4	1.583193
10.184000	1.000000E-4	1.586986E-4	1.586985
10.173000	1.000000E-4	1.589093E-4	1.589093
10.167000	1.000000E-4	1.594993E-4	1.594993
10.195000	1.000000E-4	1.586985E-4	1.586985
10.151000	1.000000E-4	1.598786E-4	1.598786
10.236000	1.000000E-4	1.582349E-4	1.582349
10.159000	1.000000E-4	1.584878E-4	1.584878
10.272000	1.000000E-4	1.586985E-4	1.586985
10.197000	1.000000E-4	1.581507E-4	1.581506
10.295000	1.000000E-4	1.590779E-4	1.590778
10.241000	1.000000E-4	1.585299E-4	1.585299
10.298000	1.000000E-4	1.579820E-4	1.579820
10.266000	1.000000E-4	1.581507E-4	1.581506
10.283000	1.000000E-4	1.583612E-4	1.583612
10.311000	1.000000E-4	1.587406E-4	1.587406
10.268000	1.000000E-4	1.586143E-4	1.586143
10.351000	1.000000E-4	1.581083E-4	1.581083
10.278000	1.000000E-4	1.587827E-4	1.587827
10.388000	1.000000E-4	1.578555E-4	1.578554
10.316000	1.000000E-4	1.582770E-4	1.582770
10.409000	1.000000E-4	1.584878E-4	1.584878
10.340000	1.000000E-4	1.583192E-4	1.583192
10.412000	1.000000E-4	1.582770E-4	1.582770
10.384000	1.000000E-4	1.587827E-4	1.587827
10.398000	1.000000E-4	1.581503E-4	1.581503
10.427000	1.000000E-4	1.581506E-4	1.581506
10.385000	1.000000E-4	1.580240E-4	1.580240
10.466000	1.000000E-4	1.578975E-4	1.578975
10.394000	1.000000E-4	1.587406E-4	1.587406
10.498000	1.000000E-4	1.579397E-4	1.579397
10.429000	1.000000E-4	1.584876E-4	1.584876
10.518000	1.000000E-4	1.578553E-4	1.578553
10.451000	1.000000E-4	1.581083E-4	1.581083
10.518000	1.000000E-4	1.581082E-4	1.581082
10.494000	1.000000E-4	1.588669E-4	1.588669
10.505000	1.000000E-4	1.572230E-4	1.572230
10.534000	1.000000E-4	1.574760E-4	1.574760
10.492000	1.000000E-4	1.584033E-4	1.584033
10.572000	1.000000E-4	1.579396E-4	1.579395
10.502000	1.000000E-4	1.578975E-4	1.578975
10.604000	1.000000E-4	1.561270E-4	1.561270
10.525000	1.000000E-4	1.574340E-4	1.574340
10.625000	1.000000E-4	1.579397E-4	1.579397
10.560000	1.000000E-4	1.575183E-4	1.575183
10.626000	1.000000E-4	1.578554E-4	1.578554
10.601000	1.000000E-4	1.578132E-4	1.578132
10.610000	1.000000E-4	1.579397E-4	1.579397
10.644000	1.000000E-4	1.578554E-4	1.578554
10.599000	1.000000E-4	1.566330E-4	1.566330
10.682000	1.000000E-4	1.571388E-4	1.571387
10.609000	1.000000E-4	1.578553E-4	1.578553
10.713000	1.000000E-4	1.574760E-4	1.574760
10.633000	1.000000E-4	1.569281E-4	1.569281
10.733000	1.000000E-4	1.565066E-4	1.565066
10.669000	1.000000E-4	1.568858E-4	1.568858
10.734000	1.000000E-4	1.579397E-4	1.579397
10.713000	1.000000E-4	1.576867E-4	1.576867
10.720000	1.000000E-4	1.574761E-4	1.574761
10.752000	1.000000E-4	1.570544E-4	1.570544
10.710000	1.000000E-4	1.573496E-4	1.573496
10.788000	1.000000E-4	1.576025E-4	1.576025
10.728000	1.000000E-4	1.570124E-4	1.570124
10.818000	1.000000E-4	1.569280E-4	1.569280
10.740000	1.000000E-4	1.573916E-4	1.573916
10.837000	1.000000E-4	1.577289E-4	1.577289
10.775000	1.000000E-4	1.574339E-4	1.574338
10.838000	1.000000E-4	1.573074E-4	1.573074
10.818000	1.000000E-4	1.564221E-4	1.564221
10.824000	1.000000E-4	1.577290E-4	1.577290
10.856000	1.000000E-4	1.562115E-4	1.562114
10.845000	1.000000E-4	1.570546E-4	1.570545
10.891000	1.000000E-4	1.573073E-4	1.573073
10.833000	1.000000E-4	1.569280E-4	1.569280
10.921000	1.000000E-4	1.563800E-4	1.563800
10.845000	1.000000E-4	1.569281E-4	1.569281
10.939000	1.000000E-4	1.562535E-4	1.562535
10.881000	1.000000E-4	1.569703E-4	1.569702
10.942000	1.000000E-4	1.573917E-4	1.573917
10.922000	1.000000E-4	1.570546E-4	1.570545
10.961000	1.000000E-4	1.568016E-4	1.568016
10.961000	1.000000E-4	1.566330E-4	1.566330
10.950000	1.000000E-4	1.570545E-4	1.570545
10.997000	1.000000E-4	1.573495E-4	1.573495
10.941000	1.000000E-4	1.565908E-4	1.565908
11.025000	1.000000E-4	1.567595E-4	1.567595
10.955000	1.000000E-4	1.569280E-4	1.569280
11.044000	1.000000E-4	1.561694E-4	1.561694
10.990000	1.000000E-4	1.567595E-4	1.567595
11.065000	1.000000E-4	1.567594E-4	1.567594
11.031000	1.000000E-4	1.572230E-4	1.572230
11.068000	1.000000E-4	1.566751E-4	1.566751
11.069000	1.000000E-4	1.568015E-4	1.568015
11.057000	1.000000E-4	1.563379E-4	1.563379
11.102000	1.000000E-4	1.567173E-4	1.567173
11.049000	1.000000E-4	1.557057E-4	1.557057
11.131000	1.000000E-4	1.574760E-4	1.574760
11.064000	1.000000E-4	1.561694E-4	1.561694
11.149000	1.000000E-4	1.571809E-4	1.571809
11.098000	1.000000E-4	1.563800E-4	1.563800
11.170000	1.000000E-4	1.562537E-4	1.562536
11.138000	1.000000E-4	1.567594E-4	1.567594
11.173000	1.000000E-4	1.560429E-4	1.560429
11.174000	1.000000E-4	1.574338E-4	1.574338
11.164000	1.000000E-4	1.560852E-4	1.560852
11.208000	1.000000E-4	1.563379E-4	1.563379
11.157000	1.000000E-4	1.554526E-4	1.554526
11.236000	1.000000E-4	1.569280E-4	1.569280
11.172000	1.000000E-4	1.557478E-4	1.557478
11.258000	1.000000E-4	1.561695E-4	1.561695
11.207000	1.000000E-4	1.564645E-4	1.564645
11.276000	1.000000E-4	1.568016E-4	1.568016
11.246000	1.000000E-4	1.558322E-4	1.558322
11.277000	1.000000E-4	1.557057E-4	1.557057
11.281000	1.000000E-4	1.556634E-4	1.556634
11.269000	1.000000E-4	1.553263E-4	1.553263
11.313000	1.000000E-4	1.563379E-4	1.563379
11.264000	1.000000E-4	1.557899E-4	1.557899
11.334000	1.000000E-4	1.560850E-4	1.560850
11.279000	1.000000E-4	1.561271E-4	1.561271
11.361000	1.000000E-4	1.559585E-4	1.559585
11.312000	1.000000E-4	1.553685E-4	1.553685
11.378000	1.000000E-4	1.562536E-4	1.562536
11.351000	1.000000E-4	1.550311E-4	1.550311
11.381000	1.000000E-4	1.557478E-4	1.557478
11.385000	1.000000E-4	1.560429E-4	1.560429
11.374000	1.000000E-4	1.557899E-4	1.557899
11.407000	1.000000E-4	1.560008E-4	1.560007
11.371000	1.000000E-4	1.549048E-4	1.549048
11.439000	1.000000E-4	1.551576E-4	1.551576
11.387000	1.000000E-4	1.557900E-4	1.557900
11.467000	1.000000E-4	1.551156E-4	1.551156
11.422000	1.000000E-4	1.557900E-4	1.557899
11.484000	1.000000E-4	1.550733E-4	1.550733
11.460000	1.000000E-4	1.556213E-4	1.556213
11.489000	1.000000E-4	1.556214E-4	1.556213
11.482000	1.000000E-4	1.550735E-4	1.550734
11.484000	1.000000E-4	1.556214E-4	1.556213
11.516000	1.000000E-4	1.552840E-4	1.552840
11.481000	1.000000E-4	1.557057E-4	1.557057
11.548000	1.000000E-4	1.555370E-4	1.555370
11.499000	1.000000E-4	1.550313E-4	1.550313
11.576000	1.000000E-4	1.548625E-4	1.548625
11.535000	1.000000E-4	1.549891E-4	1.549891
11.596000	1.000000E-4	1.558321E-4	1.558321
11.573000	1.000000E-4	1.544412E-4	1.544412
11.603000	1.000000E-4	1.549891E-4	1.549891
11.596000	1.000000E-4	1.554106E-4	1.554105
11.599000	1.000000E-4	1.549468E-4	1.549468
11.639000	1.000000E-4	1.553683E-4	1.553683
11.598000	1.000000E-4	1.551155E-4	1.551155
11.677000	1.000000E-4	1.551577E-4	1.551577
11.620000	1.000000E-4	1.542303E-4	1.542303
11.710000	1.000000E-4	1.552841E-4	1.552841
11.660000	1.000000E-4	1.548205E-4	1.548205
11.731000	1.000000E-4	1.549469E-4	1.549469
11.704000	1.000000E-4	1.546939E-4	1.546939
11.739000	1.000000E-4	1.548627E-4	1.548626
11.731000	1.000000E-4	1.552421E-4	1.552421
11.733000	1.000000E-4	1.549892E-4	1.549891
11.772000	1.000000E-4	1.552843E-4	1.552843
11.732000	1.000000E-4	1.557057E-4	1.557057
11.809000	1.000000E-4	1.555370E-4	1.555370
11.753000	1.000000E-4	1.545254E-4	1.545254
11.840000	1.000000E-4	1.546096E-4	1.546096
11.792000	1.000000E-4	1.547362E-4	1.547362
11.861000	1.000000E-4	1.548625E-4	1.548625
11.834000	1.000000E-4	1.553685E-4	1.553685
11.867000	1.000000E-4	1.547783E-4	1.547783
11.860000	1.000000E-4	1.546940E-4	1.546940
11.861000	1.000000E-4	1.547783E-4	1.547783
11.897000	1.000000E-4	1.552841E-4	1.552841
11.858000	1.000000E-4	1.546940E-4	1.546940
11.933000	1.000000E-4	1.551156E-4	1.551156
11.880000	1.000000E-4	1.542303E-4	1.542303
11.965000	1.000000E-4	1.544832E-4	1.544832
11.921000	1.000000E-4	1.539775E-4	1.539775
11.988000	1.000000E-4	1.544832E-4	1.544832
11.949000	1.000000E-4	1.543989E-4	1.543989
11.997000	1.000000E-4	1.542303E-4	1.542303
11.994000	1.000000E-4	1.543989E-4	1.543989
11.997000	1.000000E-4	1.541881E-4	1.541881
12.037000	1.000000E-4	1.535558E-4	1.535558
12.004000	1.000000E-4	1.530079E-4	1.530079
12.078000	1.000000E-4	1.543989E-4	1.543989
12.031000	1.000000E-4	1.541039E-4	1.541039
12.115000	1.000000E-4	1.538088E-4	1.538087
12.075000	1.000000E-4	1.544832E-4	1.544832
12.143000	1.000000E-4	1.543988E-4	1.543988
12.110000	1.000000E-4	1.541039E-4	1.541039
12.158000	1.000000E-4	1.543568E-4	1.543567
12.162000	1.000000E-4	1.542725E-4	1.542725
12.165000	1.000000E-4	1.538510E-4	1.538510
12.206000	1.000000E-4	1.538088E-4	1.538088
12.174000	1.000000E-4	1.543568E-4	1.543568
12.246000	1.000000E-4	1.535138E-4	1.535138
12.201000	1.000000E-4	1.534295E-4	1.534294
12.283000	1.000000E-4	1.534295E-4	1.534294
12.235000	1.000000E-4	1.537246E-4	1.537246
12.310000	1.000000E-4	1.534716E-4	1.534716
12.282000	1.000000E-4	1.527129E-4	1.527129
12.325000	1.000000E-4	1.534295E-4	1.534294
12.329000	1.000000E-4	1.532187E-4	1.532187
12.330000	1.000000E-4	1.532187E-4	1.532187
12.372000	1.000000E-4	1.538511E-4	1.538510
12.339000	1.000000E-4	1.531344E-4	1.531344
12.410000	1.000000E-4	1.537244E-4	1.537244
12.367000	1.000000E-4	1.530922E-4	1.530922
12.444000	1.000000E-4	1.535559E-4	1.535559
12.399000	1.000000E-4	1.534716E-4	1.534716
12.470000	1.000000E-4	1.530502E-4	1.530501
12.443000	1.000000E-4	1.530079E-4	1.530079
12.482000	1.000000E-4	1.533030E-4	1.533030
12.487000	1.000000E-4	1.533030E-4	1.533030
12.488000	1.000000E-4	1.533451E-4	1.533451
12.528000	1.000000E-4	1.529236E-4	1.529236
12.498000	1.000000E-4	1.536402E-4	1.536402
12.565000	1.000000E-4	1.532187E-4	1.532187
12.530000	1.000000E-4	1.532609E-4	1.532609
12.597000	1.000000E-4	1.538089E-4	1.538088
12.555000	1.000000E-4	1.523757E-4	1.523757
12.622000	1.000000E-4	1.531344E-4	1.531344
12.595000	1.000000E-4	1.525021E-4	1.525021
12.632000	1.000000E-4	1.523336E-4	1.523336
12.637000	1.000000E-4	1.529658E-4	1.529658
12.637000	1.000000E-4	1.527971E-4	1.527971
12.677000	1.000000E-4	1.527129E-4	1.527129
12.647000	1.000000E-4	1.527129E-4	1.527129
12.711000	1.000000E-4	1.532187E-4	1.532187
12.675000	1.000000E-4	1.519120E-4	1.519120
12.741000	1.000000E-4	1.523335E-4	1.523335
12.698000	1.000000E-4	1.524177E-4	1.524177
12.760000	1.000000E-4	1.525021E-4	1.525021
12.737000	1.000000E-4	1.522491E-4	1.522491
12.772000	1.000000E-4	1.527973E-4	1.527972
12.778000	1.000000E-4	1.517433E-4	1.517433
12.777000	1.000000E-4	1.523334E-4	1.523334
12.814000	1.000000E-4	1.521228E-4	1.521228
12.804000	1.000000E-4	1.518277E-4	1.518277
12.847000	1.000000E-4	1.514062E-4	1.514061
12.812000	1.000000E-4	1.514484E-4	1.514484
12.875000	1.000000E-4	1.519120E-4	1.519120
12.835000	1.000000E-4	1.522493E-4	1.522493
12.894000	1.000000E-4	1.519964E-4	1.519964
12.873000	1.000000E-4	1.521650E-4	1.521650
12.905000	1.000000E-4	1.517012E-4	1.517012
12.911000	1.000000E-4	1.523757E-4	1.523757
12.934000	1.000000E-4	1.517012E-4	1.517012
12.949000	1.000000E-4	1.513642E-4	1.513642
12.936000	1.000000E-4	1.514064E-4	1.514064
12.982000	1.000000E-4	1.516592E-4	1.516591
12.944000	1.000000E-4	1.514063E-4	1.514063
13.011000	1.000000E-4	1.524179E-4	1.524179
12.970000	1.000000E-4	1.513640E-4	1.513640
13.033000	1.000000E-4	1.511955E-4	1.511955
13.010000	1.000000E-4	1.509424E-4	1.509424
13.043000	1.000000E-4	1.524179E-4	1.524179
13.050000	1.000000E-4	1.515326E-4	1.515326
13.070000	1.000000E-4	1.516591E-4	1.516591
13.086000	1.000000E-4	1.514904E-4	1.514904
13.073000	1.000000E-4	1.516592E-4	1.516592
13.119000	1.000000E-4	1.512798E-4	1.512798
13.082000	1.000000E-4	1.509003E-4	1.509003
13.145000	1.000000E-4	1.516592E-4	1.516591
13.105000	1.000000E-4	1.511112E-4	1.511112
13.164000	1.000000E-4	1.511111E-4	1.511111
13.144000	1.000000E-4	1.514905E-4	1.514905
13.189000	1.000000E-4	1.518276E-4	1.518277
13.183000	1.000000E-4	1.514061E-4	1.514061
13.201000	1.000000E-4	1.517014E-4	1.517014
13.217000	1.000000E-4	1.513643E-4	1.513643
13.204000	1.000000E-4	1.512798E-4	1.512798
13.246000	1.000000E-4	1.511113E-4	1.511112
13.210000	1.000000E-4	1.506475E-4	1.506475
13.271000	1.000000E-4	1.511953E-4	1.511953
13.234000	1.000000E-4	1.512797E-4	1.512797
13.296000	1.000000E-4	1.511533E-4	1.511533
13.268000	1.000000E-4	1.506895E-4	1.506895
13.312000	1.000000E-4	1.517434E-4	1.517434
13.304000	1.000000E-4	1.513219E-4	1.513219
13.319000	1.000000E-4	1.501839E-4	1.501839
13.334000	1.000000E-4	1.510691E-4	1.510690
13.321000	1.000000E-4	1.508582E-4	1.508582
13.364000	1.000000E-4	1.507318E-4	1.507318
13.329000	1.000000E-4	1.502682E-4	1.502682
13.386000	1.000000E-4	1.512797E-4	1.512797
13.350000	1.000000E-4	1.510270E-4	1.510270
13.410000	1.000000E-4	1.505632E-4	1.505632
13.384000	1.000000E-4	1.513219E-4	1.513219
13.426000	1.000000E-4	1.507318E-4	1.507318
13.419000	1.000000E-4	1.505210E-4	1.505210
13.433000	1.000000E-4	1.503946E-4	1.503946
13.448000	1.000000E-4	1.505632E-4	1.505632
13.434000	1.000000E-4	1.505210E-4	1.505210
13.475000	1.000000E-4	1.506475E-4	1.506475
13.442000	1.000000E-4	1.500574E-4	1.500574
13.496000	1.000000E-4	1.500995E-4	1.500995
13.462000	1.000000E-4	1.504367E-4	1.504367
13.519000	1.000000E-4	1.504789E-4	1.504789
13.495000	1.000000E-4	1.514063E-4	1.514063
13.536000	1.000000E-4	1.508161E-4	1.508161
13.529000	1.000000E-4	1.496359E-4	1.496359
13.544000	1.000000E-4	1.506054E-4	1.506054
13.560000	1.000000E-4	1.501839E-4	1.501839
13.546000	1.000000E-4	1.501418E-4	1.501418
13.584000	1.000000E-4	1.498465E-4	1.498466
13.556000	1.000000E-4	1.499731E-4	1.499731
13.608000	1.000000E-4	1.505632E-4	1.505632
13.578000	1.000000E-4	1.505210E-4	1.505210
13.633000	1.000000E-4	1.503524E-4	1.503524
13.611000	1.000000E-4	1.500154E-4	1.500154
13.650000	1.000000E-4	1.496360E-4	1.496360
13.646000	1.000000E-4	1.503525E-4	1.503525
13.659000	1.000000E-4	1.498045E-4	1.498044
13.677000	1.000000E-4	1.501839E-4	1.501839
13.663000	1.000000E-4	1.486243E-4	1.486243
13.701000	1.000000E-4	1.490458E-4	1.490457
13.673000	1.000000E-4	1.501838E-4	1.501838
13.726000	1.000000E-4	1.495938E-4	1.495938
13.695000	1.000000E-4	1.507318E-4	1.507318
13.747000	1.000000E-4	1.490877E-4	1.490877
13.727000	1.000000E-4	1.495937E-4	1.495937
13.762000	1.000000E-4	1.495516E-4	1.495516
13.759000	1.000000E-4	1.497623E-4	1.497623
13.771000	1.000000E-4	1.501839E-4	1.501839
13.782000	1.000000E-4	1.503103E-4	1.503103
13.777000	1.000000E-4	1.505210E-4	1.505210
13.813000	1.000000E-4	1.498045E-4	1.498045
13.786000	1.000000E-4	1.493830E-4	1.493830
13.836000	1.000000E-4	1.496360E-4	1.496360
13.809000	1.000000E-4	1.495937E-4	1.495937
13.858000	1.000000E-4	1.493408E-4	1.493408
13.840000	1.000000E-4	1.492988E-4	1.492988
13.875000	1.000000E-4	1.492565E-4	1.492565
13.872000	1.000000E-4	1.492145E-4	1.492145
13.883000	1.000000E-4	1.495516E-4	1.495516
13.893000	1.000000E-4	1.493829E-4	1.493829
13.888000	1.000000E-4	1.489194E-4	1.489194
13.923000	1.000000E-4	1.499731E-4	1.499731
13.898000	1.000000E-4	1.500152E-4	1.500152
13.948000	1.000000E-4	1.496781E-4	1.496781
13.921000	1.000000E-4	1.492144E-4	1.492144
13.969000	1.000000E-4	1.490457E-4	1.490457
13.952000	1.000000E-4	1.504369E-4	1.504368
13.985000	1.000000E-4	1.490879E-4	1.490879
13.975000	1.000000E-4	1.488351E-4	1.488351
13.992000	1.000000E-4	1.493408E-4	1.493408
14.003000	1.000000E-4	1.493408E-4	1.493408
13.998000	1.000000E-4	1.489614E-4	1.489614
14.032000	1.000000E-4	1.490458E-4	1.490458
14.008000	1.000000E-4	1.492566E-4	1.492566
14.055000	1.000000E-4	1.494673E-4	1.494673
14.029000	1.000000E-4	1.481183E-4	1.481183
14.075000	1.000000E-4	1.495094E-4	1.495094
14.059000	1.000000E-4	1.484556E-4	1.484556
14.090000	1.000000E-4	1.489614E-4	1.489614
14.082000	1.000000E-4	1.491723E-4	1.491723
14.098000	1.000000E-4	1.488350E-4	1.488349
14.109000	1.000000E-4	1.487507E-4	1.487507
14.103000	1.000000E-4	1.483292E-4	1.483292
14.137000	1.000000E-4	1.485822E-4	1.485822
14.114000	1.000000E-4	1.487506E-4	1.487506
14.161000	1.000000E-4	1.484135E-4	1.484135
14.136000	1.000000E-4	1.487928E-4	1.487928
14.182000	1.000000E-4	1.492565E-4	1.492565
14.157000	1.000000E-4	1.484555E-4	1.484555
14.197000	1.000000E-4	1.482027E-4	1.482027
14.190000	1.000000E-4	1.487087E-4	1.487086
14.205000	1.000000E-4	1.490880E-4	1.490880
14.219000	1.000000E-4	1.485821E-4	1.485821
14.212000	1.000000E-4	1.484135E-4	1.484135
14.245000	1.000000E-4	1.479921E-4	1.479921
14.223000	1.000000E-4	1.482449E-4	1.482449
14.269000	1.000000E-4	1.484979E-4	1.484978
14.245000	1.000000E-4	1.482872E-4	1.482872
14.289000	1.000000E-4	1.488771E-4	1.488771
14.267000	1.000000E-4	1.476127E-4	1.476127
14.306000	1.000000E-4	1.488772E-4	1.488772
14.300000	1.000000E-4	1.482871E-4	1.482870
14.315000	1.000000E-4	1.484556E-4	1.484556
14.328000	1.000000E-4	1.483713E-4	1.483713
14.323000	1.000000E-4	1.483713E-4	1.483713
14.354000	1.000000E-4	1.483292E-4	1.483292
14.334000	1.000000E-4	1.479077E-4	1.479077
14.378000	1.000000E-4	1.481184E-4	1.481184
14.357000	1.000000E-4	1.487506E-4	1.487506
14.397000	1.000000E-4	1.479921E-4	1.479921
14.377000	1.000000E-4	1.482027E-4	1.482027
14.412000	1.000000E-4	1.480762E-4	1.480762
14.405000	1.000000E-4	1.483713E-4	1.483713
14.419000	1.000000E-4	1.479499E-4	1.479499
14.432000	1.000000E-4	1.482870E-4	1.482870
14.426000	1.000000E-4	1.482871E-4	1.482871
14.458000	1.000000E-4	1.487930E-4	1.487930
14.448000	1.000000E-4	1.484978E-4	1.484978
14.483000	1.000000E-4	1.476128E-4	1.476128
14.461000	1.000000E-4	1.479920E-4	1.479920
14.502000	1.000000E-4	1.476127E-4	1.476127
14.480000	1.000000E-4	1.483292E-4	1.483292
14.517000	1.000000E-4	1.479076E-4	1.479076
14.511000	1.000000E-4	1.478657E-4	1.478657
14.524000	1.000000E-4	1.475284E-4	1.475284
14.538000	1.000000E-4	1.473176E-4	1.473176
14.530000	1.000000E-4	1.476547E-4	1.476547
14.561000	1.000000E-4	1.476547E-4	1.476547
14.549000	1.000000E-4	1.477390E-4	1.477390
14.583000	1.000000E-4	1.478235E-4	1.478235
14.563000	1.000000E-4	1.481606E-4	1.481606
14.603000	1.000000E-4	1.470225E-4	1.470225
14.582000	1.000000E-4	1.476970E-4	1.476970
14.615000	1.000000E-4	1.473597E-4	1.473597
14.611000	1.000000E-4	1.468539E-4	1.468539
14.625000	1.000000E-4	1.482027E-4	1.482026
14.638000	1.000000E-4	1.476971E-4	1.476970
14.646000	1.000000E-4	1.472332E-4	1.472332
14.663000	1.000000E-4	1.471068E-4	1.471068
14.652000	1.000000E-4	1.469382E-4	1.469382
14.687000	1.000000E-4	1.480763E-4	1.480763
14.668000	1.000000E-4	1.474440E-4	1.474440
14.706000	1.000000E-4	1.476126E-4	1.476126
14.690000	1.000000E-4	1.474441E-4	1.474441
14.723000	1.000000E-4	1.467274E-4	1.467274
14.719000	1.000000E-4	1.472754E-4	1.472754
14.745000	1.000000E-4	1.470646E-4	1.470646
14.747000	1.000000E-4	1.472755E-4	1.472755
14.755000	1.000000E-4	1.479077E-4	1.479077
14.773000	1.000000E-4	1.467276E-4	1.467276
14.762000	1.000000E-4	1.471912E-4	1.471912
14.797000	1.000000E-4	1.477391E-4	1.477391
14.780000	1.000000E-4	1.465166E-4	1.465166
14.819000	1.000000E-4	1.475283E-4	1.475283
14.802000	1.000000E-4	1.479498E-4	1.479498
14.833000	1.000000E-4	1.461795E-4	1.461795
14.831000	1.000000E-4	1.469804E-4	1.469804
14.855000	1.000000E-4	1.468961E-4	1.468960
14.860000	1.000000E-4	1.466432E-4	1.466432
14.869000	1.000000E-4	1.463902E-4	1.463901
14.885000	1.000000E-4	1.474019E-4	1.474019
14.876000	1.000000E-4	1.475705E-4	1.475705
14.910000	1.000000E-4	1.468963E-4	1.468963
14.891000	1.000000E-4	1.475705E-4	1.475705
14.929000	1.000000E-4	1.466855E-4	1.466855
14.915000	1.000000E-4	1.463059E-4	1.463059
14.951000	1.000000E-4	1.467696E-4	1.467696
14.942000	1.000000E-4	1.466854E-4	1.466854
14.965000	1.000000E-4	1.467696E-4	1.467696
14.970000	1.000000E-4	1.464323E-4	1.464323
14.978000	1.000000E-4	1.466854E-4	1.466854
14.996000	1.000000E-4	1.461794E-4	1.461794
14.986000	1.000000E-4	1.475283E-4	1.475283
15.018000	1.000000E-4	1.463480E-4	1.463480
15.002000	1.000000E-4	1.462638E-4	1.462638
15.039000	1.000000E-4	1.463903E-4	1.463903
15.024000	1.000000E-4	1.466010E-4	1.466010
15.059000	1.000000E-4	1.463902E-4	1.463902
15.050000	1.000000E-4	1.461374E-4	1.461374
15.071000	1.000000E-4	1.466012E-4	1.466012
15.078000	1.000000E-4	1.467696E-4	1.467696
15.086000	1.000000E-4	1.471069E-4	1.471068
15.102000	1.000000E-4	1.464324E-4	1.464324
15.093000	1.000000E-4	1.468961E-4	1.468961
15.123000	1.000000E-4	1.463060E-4	1.463059
15.108000	1.000000E-4	1.462217E-4	1.462217
15.145000	1.000000E-4	1.466854E-4	1.466854
15.131000	1.000000E-4	1.466855E-4	1.466855
15.165000	1.000000E-4	1.469804E-4	1.469804
15.156000	1.000000E-4	1.464744E-4	1.464744
15.177000	1.000000E-4	1.463902E-4	1.463902
15.182000	1.000000E-4	1.463903E-4	1.463903
15.188000	1.000000E-4	1.463480E-4	1.463480
15.205000	1.000000E-4	1.473177E-4	1.473176
15.197000	1.000000E-4	1.465169E-4	1.465169
15.227000	1.000000E-4	1.466010E-4	1.466010
15.213000	1.000000E-4	1.470647E-4	1.470646
15.248000	1.000000E-4	1.464746E-4	1.464746
15.236000	1.000000E-4	1.470225E-4	1.470225
15.270000	1.000000E-4	1.459265E-4	1.459265
15.263000	1.000000E-4	1.466432E-4	1.466432
15.281000	1.000000E-4	1.460530E-4	1.460530
15.289000	1.000000E-4	1.472333E-4	1.472333
15.295000	1.000000E-4	1.464324E-4	1.464324
15.311000	1.000000E-4	1.468119E-4	1.468119
15.307000	1.000000E-4	1.465166E-4	1.465166
15.336000	1.000000E-4	1.468960E-4	1.468960
15.323000	1.000000E-4	1.460952E-4	1.460952
15.357000	1.000000E-4	1.465588E-4	1.465588
15.347000	1.000000E-4	1.466011E-4	1.466011
15.378000	1.000000E-4	1.459687E-4	1.459687
15.373000	1.000000E-4	1.463060E-4	1.463059
15.390000	1.000000E-4	1.466854E-4	1.466854
15.399000	1.000000E-4	1.455472E-4	1.455472
15.402000	1.000000E-4	1.471910E-4	1.471910
15.420000	1.000000E-4	1.462216E-4	1.462216
15.414000	1.000000E-4	1.467275E-4	1.467275
15.444000	1.000000E-4	1.463481E-4	1.463481
15.431000	1.000000E-4	1.462217E-4	1.462217
15.464000	1.000000E-4	1.460530E-4	1.460530
15.454000	1.000000E-4	1.464747E-4	1.464746
15.484000	1.000000E-4	1.468961E-4	1.468961
15.480000	1.000000E-4	1.460532E-4	1.460532
15.496000	1.000000E-4	1.452100E-4	1.452100
15.506000	1.000000E-4	1.458002E-4	1.458002
15.509000	1.000000E-4	1.423860E-4	1.423860
15.527000	1.000000E-4	1.444513E-4	1.444513
15.519000	1.000000E-4	1.374543E-4	1.374543
15.549000	1.000000E-4	1.393089E-4	1.393089
15.537000	1.000000E-4	1.302464E-4	1.302464
15.569000	1.000000E-4	1.278860E-4	1.278860
15.559000	1.000000E-4	1.220271E-4	1.220271
15.589000	1.000000E-4	1.103934E-4	1.103934
15.585000	1.000000E-4	1.127960E-4	1.127960
15.601000	1.000000E-4	9.167836E-5	0.916784
