TempA(K)	Current(A)	Voltage(V)	R(ohm)
6.943000	1.000000E-4	1.624494E-4	1.624494
7.084000	1.000000E-4	1.635033E-4	1.635033
6.975000	1.000000E-4	1.634611E-4	1.634611
7.054000	1.000000E-4	1.634612E-4	1.634612
7.013000	1.000000E-4	1.636719E-4	1.636719
7.066000	1.000000E-4	1.630816E-4	1.630816
7.056000	1.000000E-4	1.626180E-4	1.626180
7.018000	1.000000E-4	1.630397E-4	1.630397
7.101000	1.000000E-4	1.632925E-4	1.632925
6.991000	1.000000E-4	1.627023E-4	1.627023
7.135000	1.000000E-4	1.629132E-4	1.629132
7.000000	1.000000E-4	1.623230E-4	1.623230
7.140000	1.000000E-4	1.632082E-4	1.632082
7.030000	1.000000E-4	1.632504E-4	1.632504
7.151000	1.000000E-4	1.629553E-4	1.629553
7.067000	1.000000E-4	1.628288E-4	1.628288
7.125000	1.000000E-4	1.629553E-4	1.629553
7.111000	1.000000E-4	1.630397E-4	1.630397
7.080000	1.000000E-4	1.633347E-4	1.633347
7.156000	1.000000E-4	1.638827E-4	1.638827
7.044000	1.000000E-4	1.627025E-4	1.627025
7.185000	1.000000E-4	1.629975E-4	1.629975
7.077000	1.000000E-4	1.636299E-4	1.636299
7.157000	1.000000E-4	1.629133E-4	1.629133
7.114000	1.000000E-4	1.622808E-4	1.622808
7.169000	1.000000E-4	1.634613E-4	1.634613
7.155000	1.000000E-4	1.629132E-4	1.629132
7.126000	1.000000E-4	1.622386E-4	1.622386
7.200000	1.000000E-4	1.625759E-4	1.625759
7.098000	1.000000E-4	1.625760E-4	1.625760
7.234000	1.000000E-4	1.635034E-4	1.635034
7.103000	1.000000E-4	1.632503E-4	1.632503
7.240000	1.000000E-4	1.635033E-4	1.635033
7.133000	1.000000E-4	1.631240E-4	1.631240
7.216000	1.000000E-4	1.624073E-4	1.624073
7.169000	1.000000E-4	1.631239E-4	1.631239
7.229000	1.000000E-4	1.628711E-4	1.628711
7.210000	1.000000E-4	1.625760E-4	1.625760
7.187000	1.000000E-4	1.630818E-4	1.630818
7.254000	1.000000E-4	1.630819E-4	1.630819
7.157000	1.000000E-4	1.632083E-4	1.632082
7.288000	1.000000E-4	1.627446E-4	1.627446
7.159000	1.000000E-4	1.630397E-4	1.630397
7.297000	1.000000E-4	1.623231E-4	1.623231
7.189000	1.000000E-4	1.624916E-4	1.624916
7.275000	1.000000E-4	1.628289E-4	1.628289
7.224000	1.000000E-4	1.632504E-4	1.632504
7.286000	1.000000E-4	1.641777E-4	1.641776
7.263000	1.000000E-4	1.635032E-4	1.635032
7.244000	1.000000E-4	1.635032E-4	1.635032
7.306000	1.000000E-4	1.627869E-4	1.627869
7.213000	1.000000E-4	1.631239E-4	1.631239
7.340000	1.000000E-4	1.630818E-4	1.630818
7.215000	1.000000E-4	1.622808E-4	1.622808
7.351000	1.000000E-4	1.630397E-4	1.630397
7.243000	1.000000E-4	1.626182E-4	1.626181
7.361000	1.000000E-4	1.626180E-4	1.626180
7.276000	1.000000E-4	1.627446E-4	1.627446
7.343000	1.000000E-4	1.628289E-4	1.628289
7.316000	1.000000E-4	1.623652E-4	1.623652
7.302000	1.000000E-4	1.627868E-4	1.627868
7.358000	1.000000E-4	1.632924E-4	1.632924
7.270000	1.000000E-4	1.633347E-4	1.633347
7.393000	1.000000E-4	1.632504E-4	1.632504
7.269000	1.000000E-4	1.621545E-4	1.621544
7.406000	1.000000E-4	1.629975E-4	1.629975
7.296000	1.000000E-4	1.635455E-4	1.635455
7.422000	1.000000E-4	1.623229E-4	1.623229
7.330000	1.000000E-4	1.624917E-4	1.624918
7.400000	1.000000E-4	1.626603E-4	1.626603
7.368000	1.000000E-4	1.627869E-4	1.627869
7.359000	1.000000E-4	1.629975E-4	1.629975
7.412000	1.000000E-4	1.629975E-4	1.629975
7.325000	1.000000E-4	1.622808E-4	1.622808
7.459000	1.000000E-4	1.625760E-4	1.625760
7.323000	1.000000E-4	1.629975E-4	1.629975
7.477000	1.000000E-4	1.632505E-4	1.632505
7.348000	1.000000E-4	1.629132E-4	1.629132
7.492000	1.000000E-4	1.627867E-4	1.627866
7.380000	1.000000E-4	1.616908E-4	1.616908
7.470000	1.000000E-4	1.623230E-4	1.623230
7.425000	1.000000E-4	1.630817E-4	1.630817
7.417000	1.000000E-4	1.624073E-4	1.624073
7.479000	1.000000E-4	1.626603E-4	1.626603
7.377000	1.000000E-4	1.624496E-4	1.624495
7.524000	1.000000E-4	1.627446E-4	1.627446
7.370000	1.000000E-4	1.632926E-4	1.632926
7.544000	1.000000E-4	1.629554E-4	1.629554
7.394000	1.000000E-4	1.621966E-4	1.621966
7.557000	1.000000E-4	1.622387E-4	1.622387
7.437000	1.000000E-4	1.624074E-4	1.624073
7.537000	1.000000E-4	1.631661E-4	1.631661
7.486000	1.000000E-4	1.620703E-4	1.620702
7.486000	1.000000E-4	1.631240E-4	1.631240
7.540000	1.000000E-4	1.625338E-4	1.625338
7.438000	1.000000E-4	1.619859E-4	1.619859
7.586000	1.000000E-4	1.635034E-4	1.635034
7.425000	1.000000E-4	1.619015E-4	1.619015
7.607000	1.000000E-4	1.615643E-4	1.615643
7.459000	1.000000E-4	1.620280E-4	1.620280
7.619000	1.000000E-4	1.628289E-4	1.628289
7.500000	1.000000E-4	1.628710E-4	1.628710
7.604000	1.000000E-4	1.628288E-4	1.628288
7.549000	1.000000E-4	1.620702E-4	1.620702
7.553000	1.000000E-4	1.621966E-4	1.621966
7.600000	1.000000E-4	1.626602E-4	1.626602
7.504000	1.000000E-4	1.623231E-4	1.623231
7.645000	1.000000E-4	1.630818E-4	1.630818
7.489000	1.000000E-4	1.624075E-4	1.624075
7.670000	1.000000E-4	1.629974E-4	1.629974
7.518000	1.000000E-4	1.624496E-4	1.624495
7.682000	1.000000E-4	1.630397E-4	1.630397
7.560000	1.000000E-4	1.628290E-4	1.628289
7.667000	1.000000E-4	1.619016E-4	1.619016
7.607000	1.000000E-4	1.619437E-4	1.619437
7.619000	1.000000E-4	1.624495E-4	1.624495
7.658000	1.000000E-4	1.622809E-4	1.622809
7.570000	1.000000E-4	1.626603E-4	1.626603
7.704000	1.000000E-4	1.624494E-4	1.624494
7.551000	1.000000E-4	1.628710E-4	1.628710
7.715000	1.000000E-4	1.621123E-4	1.621123
7.578000	1.000000E-4	1.618173E-4	1.618173
7.739000	1.000000E-4	1.632083E-4	1.632083
7.617000	1.000000E-4	1.627867E-4	1.627867
7.729000	1.000000E-4	1.617752E-4	1.617752
7.663000	1.000000E-4	1.628710E-4	1.628710
7.684000	1.000000E-4	1.620702E-4	1.620702
7.715000	1.000000E-4	1.628710E-4	1.628710
7.632000	1.000000E-4	1.620701E-4	1.620701
7.760000	1.000000E-4	1.625338E-4	1.625338
7.611000	1.000000E-4	1.624917E-4	1.624917
7.771000	1.000000E-4	1.619437E-4	1.619437
7.634000	1.000000E-4	1.622389E-4	1.622389
7.795000	1.000000E-4	1.620702E-4	1.620702
7.674000	1.000000E-4	1.619016E-4	1.619016
7.787000	1.000000E-4	1.616908E-4	1.616908
7.720000	1.000000E-4	1.615223E-4	1.615223
7.744000	1.000000E-4	1.625338E-4	1.625338
7.769000	1.000000E-4	1.624074E-4	1.624074
7.693000	1.000000E-4	1.623233E-4	1.623232
7.815000	1.000000E-4	1.625338E-4	1.625338
7.672000	1.000000E-4	1.619438E-4	1.619438
7.825000	1.000000E-4	1.624073E-4	1.624073
7.692000	1.000000E-4	1.624918E-4	1.624918
7.852000	1.000000E-4	1.619859E-4	1.619859
7.731000	1.000000E-4	1.620280E-4	1.620280
7.846000	1.000000E-4	1.619857E-4	1.619857
7.777000	1.000000E-4	1.624916E-4	1.624916
7.807000	1.000000E-4	1.621124E-4	1.621124
7.824000	1.000000E-4	1.625760E-4	1.625760
7.756000	1.000000E-4	1.619436E-4	1.619436
7.870000	1.000000E-4	1.624074E-4	1.624073
7.733000	1.000000E-4	1.624073E-4	1.624073
7.882000	1.000000E-4	1.625338E-4	1.625338
7.752000	1.000000E-4	1.622387E-4	1.622387
7.912000	1.000000E-4	1.619857E-4	1.619857
7.789000	1.000000E-4	1.625759E-4	1.625759
7.907000	1.000000E-4	1.620701E-4	1.620701
7.834000	1.000000E-4	1.621545E-4	1.621545
7.869000	1.000000E-4	1.628289E-4	1.628289
7.880000	1.000000E-4	1.619437E-4	1.619437
7.820000	1.000000E-4	1.624917E-4	1.624917
7.927000	1.000000E-4	1.623230E-4	1.623230
7.792000	1.000000E-4	1.619437E-4	1.619437
7.937000	1.000000E-4	1.622387E-4	1.622387
7.809000	1.000000E-4	1.619016E-4	1.619016
7.967000	1.000000E-4	1.628710E-4	1.628710
7.845000	1.000000E-4	1.622809E-4	1.622809
7.966000	1.000000E-4	1.621545E-4	1.621545
7.889000	1.000000E-4	1.621966E-4	1.621966
7.929000	1.000000E-4	1.624073E-4	1.624073
7.935000	1.000000E-4	1.619015E-4	1.619015
7.878000	1.000000E-4	1.615644E-4	1.615644
7.945000	1.000000E-4	1.622807E-4	1.622807
7.850000	1.000000E-4	1.624074E-4	1.624073
7.990000	1.000000E-4	1.619016E-4	1.619016
7.863000	1.000000E-4	1.618173E-4	1.618173
8.020000	1.000000E-4	1.613536E-4	1.613536
7.899000	1.000000E-4	1.619437E-4	1.619437
8.022000	1.000000E-4	1.620702E-4	1.620702
7.944000	1.000000E-4	1.621966E-4	1.621966
7.989000	1.000000E-4	1.620281E-4	1.620281
7.989000	1.000000E-4	1.621545E-4	1.621544
7.938000	1.000000E-4	1.619858E-4	1.619858
8.000000	1.000000E-4	1.619860E-4	1.619860
7.909000	1.000000E-4	1.619016E-4	1.619016
8.045000	1.000000E-4	1.622810E-4	1.622810
7.919000	1.000000E-4	1.613536E-4	1.613536
8.076000	1.000000E-4	1.621545E-4	1.621545
7.955000	1.000000E-4	1.619016E-4	1.619016
8.079000	1.000000E-4	1.626182E-4	1.626182
7.999000	1.000000E-4	1.622387E-4	1.622387
8.047000	1.000000E-4	1.620703E-4	1.620702
8.043000	1.000000E-4	1.622810E-4	1.622810
7.998000	1.000000E-4	1.611428E-4	1.611428
8.055000	1.000000E-4	1.617329E-4	1.617329
7.967000	1.000000E-4	1.618172E-4	1.618172
8.100000	1.000000E-4	1.620701E-4	1.620701
7.979000	1.000000E-4	1.620279E-4	1.620279
8.132000	1.000000E-4	1.612272E-4	1.612271
8.014000	1.000000E-4	1.627446E-4	1.627446
8.136000	1.000000E-4	1.617331E-4	1.617331
8.056000	1.000000E-4	1.625338E-4	1.625338
8.107000	1.000000E-4	1.617329E-4	1.617329
8.101000	1.000000E-4	1.619437E-4	1.619437
8.060000	1.000000E-4	1.624917E-4	1.624917
8.111000	1.000000E-4	1.616910E-4	1.616910
8.027000	1.000000E-4	1.611848E-4	1.611849
8.154000	1.000000E-4	1.616908E-4	1.616908
8.036000	1.000000E-4	1.618173E-4	1.618173
8.184000	1.000000E-4	1.620281E-4	1.620281
8.070000	1.000000E-4	1.611428E-4	1.611428
8.192000	1.000000E-4	1.619437E-4	1.619437
8.113000	1.000000E-4	1.614800E-4	1.614800
8.164000	1.000000E-4	1.614801E-4	1.614801
8.154000	1.000000E-4	1.620702E-4	1.620702
8.118000	1.000000E-4	1.620702E-4	1.620702
8.164000	1.000000E-4	1.620282E-4	1.620282
8.088000	1.000000E-4	1.618595E-4	1.618594
8.207000	1.000000E-4	1.618594E-4	1.618594
8.094000	1.000000E-4	1.619016E-4	1.619016
8.238000	1.000000E-4	1.614800E-4	1.614800
8.124000	1.000000E-4	1.616908E-4	1.616908
8.245000	1.000000E-4	1.621123E-4	1.621123
8.165000	1.000000E-4	1.618595E-4	1.618594
8.220000	1.000000E-4	1.615644E-4	1.615644
8.175000	1.000000E-4	1.618595E-4	1.618595
8.175000	1.000000E-4	1.620279E-4	1.620279
8.218000	1.000000E-4	1.623653E-4	1.623653
8.143000	1.000000E-4	1.616487E-4	1.616487
8.260000	1.000000E-4	1.619016E-4	1.619016
8.150000	1.000000E-4	1.607635E-4	1.607635
8.292000	1.000000E-4	1.623653E-4	1.623652
8.180000	1.000000E-4	1.615644E-4	1.615644
8.301000	1.000000E-4	1.616910E-4	1.616909
8.220000	1.000000E-4	1.613957E-4	1.613957
8.276000	1.000000E-4	1.616065E-4	1.616065
8.230000	1.000000E-4	1.620280E-4	1.620280
8.232000	1.000000E-4	1.620703E-4	1.620702
8.271000	1.000000E-4	1.617330E-4	1.617330
8.200000	1.000000E-4	1.614802E-4	1.614801
8.313000	1.000000E-4	1.613957E-4	1.613957
8.205000	1.000000E-4	1.617329E-4	1.617329
8.345000	1.000000E-4	1.617330E-4	1.617330
8.234000	1.000000E-4	1.608477E-4	1.608478
8.354000	1.000000E-4	1.613535E-4	1.613535
8.273000	1.000000E-4	1.615643E-4	1.615643
8.331000	1.000000E-4	1.621966E-4	1.621966
8.284000	1.000000E-4	1.619859E-4	1.619859
8.291000	1.000000E-4	1.611007E-4	1.611007
8.325000	1.000000E-4	1.612692E-4	1.612692
8.255000	1.000000E-4	1.611007E-4	1.611007
8.365000	1.000000E-4	1.615221E-4	1.615221
8.259000	1.000000E-4	1.619436E-4	1.619436
8.398000	1.000000E-4	1.615222E-4	1.615222
8.289000	1.000000E-4	1.611849E-4	1.611849
8.410000	1.000000E-4	1.610585E-4	1.610585
8.328000	1.000000E-4	1.610585E-4	1.610585
8.390000	1.000000E-4	1.616908E-4	1.616908
8.339000	1.000000E-4	1.618595E-4	1.618594
8.348000	1.000000E-4	1.618173E-4	1.618173
8.379000	1.000000E-4	1.614379E-4	1.614379
8.313000	1.000000E-4	1.610585E-4	1.610585
8.419000	1.000000E-4	1.616487E-4	1.616487
8.315000	1.000000E-4	1.619859E-4	1.619859
8.454000	1.000000E-4	1.607213E-4	1.607213
8.345000	1.000000E-4	1.606791E-4	1.606791
8.463000	1.000000E-4	1.617329E-4	1.617329
8.354000	1.000000E-4	1.616065E-4	1.616065
8.445000	1.000000E-4	1.612692E-4	1.612692
8.393000	1.000000E-4	1.617329E-4	1.617329
8.404000	1.000000E-4	1.604684E-4	1.604684
8.432000	1.000000E-4	1.618593E-4	1.618593
8.370000	1.000000E-4	1.618173E-4	1.618173
8.473000	1.000000E-4	1.618171E-4	1.618171
8.370000	1.000000E-4	1.617751E-4	1.617750
8.505000	1.000000E-4	1.614800E-4	1.614800
8.398000	1.000000E-4	1.609742E-4	1.609741
8.519000	1.000000E-4	1.618595E-4	1.618594
8.408000	1.000000E-4	1.607213E-4	1.607213
8.499000	1.000000E-4	1.608477E-4	1.608478
8.447000	1.000000E-4	1.612692E-4	1.612692
8.462000	1.000000E-4	1.611007E-4	1.611007
8.485000	1.000000E-4	1.616488E-4	1.616488
8.427000	1.000000E-4	1.610164E-4	1.610163
8.526000	1.000000E-4	1.614800E-4	1.614800
8.425000	1.000000E-4	1.616065E-4	1.616065
8.559000	1.000000E-4	1.613535E-4	1.613535
8.452000	1.000000E-4	1.619437E-4	1.619437
8.573000	1.000000E-4	1.616486E-4	1.616486
8.464000	1.000000E-4	1.608055E-4	1.608055
8.557000	1.000000E-4	1.614800E-4	1.614800
8.501000	1.000000E-4	1.620701E-4	1.620701
8.519000	1.000000E-4	1.604683E-4	1.604683
8.538000	1.000000E-4	1.614800E-4	1.614800
8.482000	1.000000E-4	1.613536E-4	1.613536
8.578000	1.000000E-4	1.614378E-4	1.614378
8.479000	1.000000E-4	1.613115E-4	1.613115
8.612000	1.000000E-4	1.621122E-4	1.621122
8.490000	1.000000E-4	1.596675E-4	1.596675
8.625000	1.000000E-4	1.604262E-4	1.604262
8.516000	1.000000E-4	1.610585E-4	1.610585
8.611000	1.000000E-4	1.615643E-4	1.615643
8.555000	1.000000E-4	1.624074E-4	1.624074
8.576000	1.000000E-4	1.609320E-4	1.609320
8.593000	1.000000E-4	1.612692E-4	1.612692
8.540000	1.000000E-4	1.608899E-4	1.608899
8.632000	1.000000E-4	1.606371E-4	1.606370
8.536000	1.000000E-4	1.610584E-4	1.610584
8.666000	1.000000E-4	1.616908E-4	1.616908
8.548000	1.000000E-4	1.612694E-4	1.612694
8.682000	1.000000E-4	1.618593E-4	1.618593
8.574000	1.000000E-4	1.616487E-4	1.616487
8.668000	1.000000E-4	1.615222E-4	1.615222
8.609000	1.000000E-4	1.613115E-4	1.613115
8.634000	1.000000E-4	1.608899E-4	1.608899
8.648000	1.000000E-4	1.611848E-4	1.611849
8.597000	1.000000E-4	1.607214E-4	1.607214
8.685000	1.000000E-4	1.616908E-4	1.616908
8.592000	1.000000E-4	1.610165E-4	1.610164
8.719000	1.000000E-4	1.613535E-4	1.613535
8.603000	1.000000E-4	1.608056E-4	1.608055
8.736000	1.000000E-4	1.610585E-4	1.610586
8.628000	1.000000E-4	1.611850E-4	1.611850
8.725000	1.000000E-4	1.611428E-4	1.611428
8.665000	1.000000E-4	1.617752E-4	1.617752
8.690000	1.000000E-4	1.618594E-4	1.618594
8.701000	1.000000E-4	1.608478E-4	1.608478
8.654000	1.000000E-4	1.611007E-4	1.611007
8.741000	1.000000E-4	1.610163E-4	1.610163
8.647000	1.000000E-4	1.616908E-4	1.616908
8.773000	1.000000E-4	1.610164E-4	1.610164
8.659000	1.000000E-4	1.608056E-4	1.608056
8.791000	1.000000E-4	1.611849E-4	1.611849
8.683000	1.000000E-4	1.608477E-4	1.608478
8.780000	1.000000E-4	1.612270E-4	1.612270
8.720000	1.000000E-4	1.611851E-4	1.611851
8.746000	1.000000E-4	1.607635E-4	1.607635
8.756000	1.000000E-4	1.611429E-4	1.611429
8.709000	1.000000E-4	1.601735E-4	1.601735
8.793000	1.000000E-4	1.610164E-4	1.610163
8.721000	1.000000E-4	1.609320E-4	1.609320
8.833000	1.000000E-4	1.613113E-4	1.613113
8.713000	1.000000E-4	1.605105E-4	1.605104
8.856000	1.000000E-4	1.610164E-4	1.610164
8.737000	1.000000E-4	1.606370E-4	1.606370
8.840000	1.000000E-4	1.610164E-4	1.610164
8.773000	1.000000E-4	1.608900E-4	1.608900
8.800000	1.000000E-4	1.610164E-4	1.610163
8.812000	1.000000E-4	1.611007E-4	1.611007
8.813000	1.000000E-4	1.605948E-4	1.605948
8.858000	1.000000E-4	1.610164E-4	1.610163
8.776000	1.000000E-4	1.602577E-4	1.602577
8.900000	1.000000E-4	1.608900E-4	1.608900
8.769000	1.000000E-4	1.608479E-4	1.608478
8.922000	1.000000E-4	1.610586E-4	1.610586
8.792000	1.000000E-4	1.613536E-4	1.613536
8.908000	1.000000E-4	1.606370E-4	1.606370
8.834000	1.000000E-4	1.616065E-4	1.616065
8.868000	1.000000E-4	1.607213E-4	1.607213
8.878000	1.000000E-4	1.608057E-4	1.608057
8.881000	1.000000E-4	1.602998E-4	1.602998
8.923000	1.000000E-4	1.608899E-4	1.608899
8.837000	1.000000E-4	1.607213E-4	1.607213
8.962000	1.000000E-4	1.608056E-4	1.608056
8.825000	1.000000E-4	1.607214E-4	1.607214
8.984000	1.000000E-4	1.611429E-4	1.611429
8.852000	1.000000E-4	1.610584E-4	1.610584
8.971000	1.000000E-4	1.607213E-4	1.607213
8.896000	1.000000E-4	1.609743E-4	1.609743
8.932000	1.000000E-4	1.602575E-4	1.602575
8.938000	1.000000E-4	1.606791E-4	1.606791
8.941000	1.000000E-4	1.607214E-4	1.607214
8.981000	1.000000E-4	1.610585E-4	1.610586
8.896000	1.000000E-4	1.603842E-4	1.603842
9.018000	1.000000E-4	1.608478E-4	1.608478
8.883000	1.000000E-4	1.606371E-4	1.606371
9.041000	1.000000E-4	1.605106E-4	1.605106
8.909000	1.000000E-4	1.605950E-4	1.605950
9.028000	1.000000E-4	1.610164E-4	1.610164
8.952000	1.000000E-4	1.609322E-4	1.609322
9.041000	1.000000E-4	1.608900E-4	1.608900
8.995000	1.000000E-4	1.610585E-4	1.610586
9.004000	1.000000E-4	1.610586E-4	1.610586
9.041000	1.000000E-4	1.618173E-4	1.618173
8.961000	1.000000E-4	1.607214E-4	1.607214
9.078000	1.000000E-4	1.608479E-4	1.608478
8.947000	1.000000E-4	1.598363E-4	1.598363
9.101000	1.000000E-4	1.605528E-4	1.605528
8.970000	1.000000E-4	1.593303E-4	1.593303
9.091000	1.000000E-4	1.605106E-4	1.605106
9.014000	1.000000E-4	1.609743E-4	1.609743
9.104000	1.000000E-4	1.607637E-4	1.607637
9.058000	1.000000E-4	1.608479E-4	1.608478
9.067000	1.000000E-4	1.602155E-4	1.602155
9.101000	1.000000E-4	1.611430E-4	1.611430
9.024000	1.000000E-4	1.605528E-4	1.605528
9.139000	1.000000E-4	1.602155E-4	1.602155
9.011000	1.000000E-4	1.604265E-4	1.604264
9.164000	1.000000E-4	1.606793E-4	1.606793
9.035000	1.000000E-4	1.607214E-4	1.607214
9.156000	1.000000E-4	1.607637E-4	1.607637
9.075000	1.000000E-4	1.608057E-4	1.608057
9.167000	1.000000E-4	1.597519E-4	1.597519
9.118000	1.000000E-4	1.602999E-4	1.602999
9.130000	1.000000E-4	1.603000E-4	1.603000
9.162000	1.000000E-4	1.609322E-4	1.609322
9.087000	1.000000E-4	1.605528E-4	1.605528
9.199000	1.000000E-4	1.599626E-4	1.599626
9.070000	1.000000E-4	1.600470E-4	1.600469
9.221000	1.000000E-4	1.601312E-4	1.601312
9.091000	1.000000E-4	1.605527E-4	1.605527
9.211000	1.000000E-4	1.605527E-4	1.605527
9.134000	1.000000E-4	1.614800E-4	1.614800
9.226000	1.000000E-4	1.601734E-4	1.601734
9.176000	1.000000E-4	1.606792E-4	1.606792
9.189000	1.000000E-4	1.603420E-4	1.603420
9.218000	1.000000E-4	1.600048E-4	1.600048
9.147000	1.000000E-4	1.596677E-4	1.596677
9.256000	1.000000E-4	1.605107E-4	1.605107
9.129000	1.000000E-4	1.602999E-4	1.602999
9.279000	1.000000E-4	1.602156E-4	1.602156
9.151000	1.000000E-4	1.607214E-4	1.607214
9.271000	1.000000E-4	1.604685E-4	1.604685
9.191000	1.000000E-4	1.602577E-4	1.602577
9.284000	1.000000E-4	1.597941E-4	1.597940
9.234000	1.000000E-4	1.602999E-4	1.602999
9.250000	1.000000E-4	1.602156E-4	1.602156
9.276000	1.000000E-4	1.604685E-4	1.604685
9.208000	1.000000E-4	1.597941E-4	1.597941
9.314000	1.000000E-4	1.602578E-4	1.602578
9.189000	1.000000E-4	1.606372E-4	1.606372
9.336000	1.000000E-4	1.602578E-4	1.602577
9.208000	1.000000E-4	1.608478E-4	1.608478
9.326000	1.000000E-4	1.598784E-4	1.598783
9.247000	1.000000E-4	1.598783E-4	1.598783
9.342000	1.000000E-4	1.598784E-4	1.598783
9.290000	1.000000E-4	1.602999E-4	1.602999
9.308000	1.000000E-4	1.605107E-4	1.605107
9.331000	1.000000E-4	1.601312E-4	1.601312
9.265000	1.000000E-4	1.594147E-4	1.594147
9.369000	1.000000E-4	1.597940E-4	1.597940
9.249000	1.000000E-4	1.602157E-4	1.602156
9.394000	1.000000E-4	1.601734E-4	1.601734
9.266000	1.000000E-4	1.599627E-4	1.599627
9.403000	1.000000E-4	1.596677E-4	1.596677
9.304000	1.000000E-4	1.604686E-4	1.604686
9.400000	1.000000E-4	1.600049E-4	1.600049
9.348000	1.000000E-4	1.600892E-4	1.600892
9.369000	1.000000E-4	1.600049E-4	1.600049
9.389000	1.000000E-4	1.602999E-4	1.602999
9.329000	1.000000E-4	1.594990E-4	1.594990
9.427000	1.000000E-4	1.601734E-4	1.601734
9.310000	1.000000E-4	1.600892E-4	1.600892
9.452000	1.000000E-4	1.606372E-4	1.606372
9.325000	1.000000E-4	1.594148E-4	1.594148
9.462000	1.000000E-4	1.606793E-4	1.606792
9.365000	1.000000E-4	1.600049E-4	1.600049
9.459000	1.000000E-4	1.604264E-4	1.604264
9.406000	1.000000E-4	1.605530E-4	1.605530
9.429000	1.000000E-4	1.601314E-4	1.601314
9.446000	1.000000E-4	1.609743E-4	1.609743
9.390000	1.000000E-4	1.602578E-4	1.602578
9.484000	1.000000E-4	1.601735E-4	1.601735
9.368000	1.000000E-4	1.602578E-4	1.602577
9.495000	1.000000E-4	1.603422E-4	1.603421
9.383000	1.000000E-4	1.595412E-4	1.595412
9.520000	1.000000E-4	1.596677E-4	1.596677
9.421000	1.000000E-4	1.606793E-4	1.606793
9.517000	1.000000E-4	1.604264E-4	1.604264
9.463000	1.000000E-4	1.595834E-4	1.595834
9.489000	1.000000E-4	1.598362E-4	1.598362
9.505000	1.000000E-4	1.602578E-4	1.602578
9.452000	1.000000E-4	1.599627E-4	1.599627
9.543000	1.000000E-4	1.597519E-4	1.597519
9.430000	1.000000E-4	1.592039E-4	1.592039
9.554000	1.000000E-4	1.598785E-4	1.598785
9.444000	1.000000E-4	1.601312E-4	1.601312
9.578000	1.000000E-4	1.597941E-4	1.597940
9.482000	1.000000E-4	1.589509E-4	1.589509
9.578000	1.000000E-4	1.600048E-4	1.600048
9.523000	1.000000E-4	1.601313E-4	1.601313
9.551000	1.000000E-4	1.588667E-4	1.588667
9.563000	1.000000E-4	1.598361E-4	1.598361
9.514000	1.000000E-4	1.600470E-4	1.600469
9.600000	1.000000E-4	1.600892E-4	1.600892
9.492000	1.000000E-4	1.598784E-4	1.598784
9.612000	1.000000E-4	1.602999E-4	1.602999
9.503000	1.000000E-4	1.597939E-4	1.597939
9.637000	1.000000E-4	1.598784E-4	1.598783
9.542000	1.000000E-4	1.592883E-4	1.592883
9.639000	1.000000E-4	1.595833E-4	1.595833
9.582000	1.000000E-4	1.594147E-4	1.594147
9.612000	1.000000E-4	1.593725E-4	1.593725
9.622000	1.000000E-4	1.593304E-4	1.593304
9.573000	1.000000E-4	1.591197E-4	1.591197
9.657000	1.000000E-4	1.591617E-4	1.591617
9.551000	1.000000E-4	1.600470E-4	1.600469
9.669000	1.000000E-4	1.597941E-4	1.597940
9.563000	1.000000E-4	1.596254E-4	1.596254
9.694000	1.000000E-4	1.594146E-4	1.594146
9.599000	1.000000E-4	1.592881E-4	1.592881
9.695000	1.000000E-4	1.592040E-4	1.592040
9.639000	1.000000E-4	1.597941E-4	1.597940
9.671000	1.000000E-4	1.600048E-4	1.600048
9.678000	1.000000E-4	1.588245E-4	1.588245
9.634000	1.000000E-4	1.589932E-4	1.589932
9.714000	1.000000E-4	1.597940E-4	1.597940
9.612000	1.000000E-4	1.587823E-4	1.587823
9.725000	1.000000E-4	1.603421E-4	1.603421
9.623000	1.000000E-4	1.593303E-4	1.593303
9.751000	1.000000E-4	1.591618E-4	1.591618
9.659000	1.000000E-4	1.595411E-4	1.595411
9.754000	1.000000E-4	1.597940E-4	1.597940
9.700000	1.000000E-4	1.595411E-4	1.595411
9.733000	1.000000E-4	1.588667E-4	1.588667
9.737000	1.000000E-4	1.594147E-4	1.594147
9.698000	1.000000E-4	1.597519E-4	1.597519
9.771000	1.000000E-4	1.594147E-4	1.594146
9.673000	1.000000E-4	1.589931E-4	1.589930
9.782000	1.000000E-4	1.598362E-4	1.598361
9.683000	1.000000E-4	1.591195E-4	1.591195
9.807000	1.000000E-4	1.601313E-4	1.601313
9.718000	1.000000E-4	1.593303E-4	1.593303
9.810000	1.000000E-4	1.594567E-4	1.594567
9.757000	1.000000E-4	1.594989E-4	1.594989
9.791000	1.000000E-4	1.593304E-4	1.593304
9.794000	1.000000E-4	1.597098E-4	1.597098
9.757000	1.000000E-4	1.588667E-4	1.588667
9.805000	1.000000E-4	1.592460E-4	1.592460
9.733000	1.000000E-4	1.586138E-4	1.586137
9.839000	1.000000E-4	1.594991E-4	1.594990
9.742000	1.000000E-4	1.591196E-4	1.591195
9.864000	1.000000E-4	1.596255E-4	1.596255
9.775000	1.000000E-4	1.593304E-4	1.593304
9.867000	1.000000E-4	1.595411E-4	1.595411
9.812000	1.000000E-4	1.594145E-4	1.594145
