TempA(K)	TempB(K)	Current(A)	Voltage(V)	R(ohm)
257.840000	254.440000	0.000010	0.000140	13.956222
257.820000	254.420000	0.000010	0.000139	13.930937
257.810000	254.400000	0.000010	0.000139	13.905626
257.790000	254.390000	0.000010	0.000138	13.791808
257.780000	254.370000	0.000010	0.000139	13.926721
257.760000	254.350000	0.000010	0.000139	13.901417
257.740000	254.330000	0.000010	0.000139	13.897201
257.720000	254.310000	0.000010	0.000140	13.981500
257.710000	254.290000	0.000010	0.000139	13.943567
257.690000	254.270000	0.000010	0.000140	13.994149
257.670000	254.260000	0.000010	0.000139	13.922489
257.660000	254.240000	0.000010	0.000139	13.905625
257.640000	254.220000	0.000010	0.000139	13.884548
257.620000	254.200000	0.000010	0.000139	13.943573
257.610000	254.180000	0.000010	0.000139	13.859272
257.590000	254.160000	0.000010	0.000139	13.918278
257.580000	254.140000	0.000010	0.000139	13.926719
257.560000	254.130000	0.000010	0.000139	13.901416
257.540000	254.110000	0.000010	0.000139	13.905636
257.520000	254.090000	0.000010	0.000140	13.973064
257.510000	254.070000	0.000010	0.000139	13.943582
257.490000	254.050000	0.000010	0.000139	13.926712
257.480000	254.030000	0.000010	0.000138	13.833980
257.460000	254.010000	0.000010	0.000139	13.850836
257.440000	253.990000	0.000010	0.000140	13.951998
257.420000	253.970000	0.000010	0.000139	13.939352
257.410000	253.960000	0.000010	0.000139	13.947783
257.390000	253.940000	0.000010	0.000139	13.888771
257.380000	253.920000	0.000010	0.000139	13.901416
257.360000	253.900000	0.000010	0.000139	13.884541
257.340000	253.880000	0.000010	0.000139	13.855055
257.320000	253.860000	0.000010	0.000139	13.914063
257.310000	253.850000	0.000010	0.000139	13.930918
257.300000	253.830000	0.000010	0.000140	13.973070
257.280000	253.800000	0.000010	0.000140	13.968854
257.260000	253.790000	0.000010	0.000139	13.867680
257.240000	253.770000	0.000010	0.000140	13.956208
257.220000	253.750000	0.000010	0.000139	13.905630
257.210000	253.730000	0.000010	0.000139	13.918277
257.190000	253.710000	0.000010	0.000139	13.930931
257.170000	253.700000	0.000010	0.000139	13.897201
257.160000	253.680000	0.000010	0.000140	13.956207
257.140000	253.660000	0.000010	0.000139	13.871919
257.120000	253.640000	0.000010	0.000139	13.855031
257.100000	253.620000	0.000010	0.000139	13.930917
257.090000	253.610000	0.000010	0.000139	13.922506
257.070000	253.590000	0.000010	0.000139	13.897197
257.060000	253.570000	0.000010	0.000139	13.867696
257.040000	253.550000	0.000010	0.000140	14.002574
257.020000	253.530000	0.000010	0.000139	13.909842
257.000000	253.510000	0.000010	0.000139	13.935144
256.990000	253.490000	0.000010	0.000139	13.884548
256.970000	253.470000	0.000010	0.000139	13.897184
256.960000	253.460000	0.000010	0.000139	13.930911
256.940000	253.440000	0.000010	0.000139	13.867681
256.920000	253.420000	0.000010	0.000140	13.960413
256.900000	253.400000	0.000010	0.000139	13.850819
256.890000	253.380000	0.000010	0.000139	13.884544
256.870000	253.360000	0.000010	0.000139	13.918260
256.860000	253.340000	0.000010	0.000140	13.951987
256.840000	253.320000	0.000010	0.000140	13.964625
256.820000	253.300000	0.000010	0.000139	13.943548
256.800000	253.280000	0.000010	0.000140	13.977279
256.790000	253.260000	0.000010	0.000140	14.006782
256.770000	253.250000	0.000010	0.000139	13.905625
256.750000	253.220000	0.000010	0.000140	13.956198
256.730000	253.200000	0.000010	0.000139	13.876123
256.720000	253.180000	0.000010	0.000139	13.909846
256.700000	253.170000	0.000010	0.000139	13.943558
256.690000	253.150000	0.000010	0.000139	13.901422
256.670000	253.130000	0.000010	0.000139	13.930914
256.650000	253.110000	0.000010	0.000140	13.981491
256.630000	253.090000	0.000010	0.000140	13.989920
256.620000	253.080000	0.000010	0.000139	13.909843
256.600000	253.060000	0.000010	0.000139	13.909839
256.580000	253.040000	0.000010	0.000140	13.989943
256.570000	253.020000	0.000010	0.000139	13.943554
256.550000	253.000000	0.000010	0.000139	13.892983
256.540000	252.980000	0.000010	0.000140	14.032084
256.520000	252.960000	0.000010	0.000141	14.074220
256.500000	252.940000	0.000010	0.000139	13.922474
256.480000	252.930000	0.000010	0.000140	13.951988
256.470000	252.910000	0.000010	0.000140	13.956209
256.450000	252.890000	0.000010	0.000139	13.901413
256.430000	252.870000	0.000010	0.000139	13.939343
256.420000	252.860000	0.000010	0.000139	13.935123
256.400000	252.840000	0.000010	0.000138	13.846598
256.380000	252.820000	0.000010	0.000140	14.006780
256.360000	252.800000	0.000010	0.000140	14.019431
256.350000	252.780000	0.000010	0.000139	13.909836
256.330000	252.760000	0.000010	0.000140	13.964620
256.310000	252.740000	0.000010	0.000139	13.901420
256.300000	252.730000	0.000010	0.000139	13.909833
256.280000	252.710000	0.000010	0.000140	13.964624
256.260000	252.690000	0.000010	0.000139	13.918270
256.240000	252.670000	0.000010	0.000139	13.922482
256.230000	252.650000	0.000010	0.000139	13.888747
256.210000	252.640000	0.000010	0.000139	13.939352
256.200000	252.620000	0.000010	0.000139	13.947780
256.180000	252.600000	0.000010	0.000139	13.930905
256.160000	252.580000	0.000010	0.000140	13.956196
256.140000	252.560000	0.000010	0.000139	13.943549
256.120000	252.540000	0.000010	0.000139	13.897191
256.110000	252.520000	0.000010	0.000139	13.947759
256.090000	252.510000	0.000010	0.000140	13.981494
256.070000	252.490000	0.000010	0.000140	14.036282
256.040000	252.470000	0.000010	0.000140	13.968844
256.030000	252.450000	0.000010	0.000139	13.926684
256.010000	252.430000	0.000010	0.000139	13.901410
255.990000	252.420000	0.000010	0.000139	13.943539
255.980000	252.390000	0.000010	0.000140	13.973059
255.950000	252.380000	0.000010	0.000140	14.019424
255.930000	252.360000	0.000010	0.000140	13.960411
255.910000	252.340000	0.000010	0.000140	13.964615
255.900000	252.330000	0.000010	0.000140	13.977281
255.880000	252.310000	0.000010	0.000140	13.960411
255.860000	252.280000	0.000010	0.000140	14.006774
255.840000	252.260000	0.000010	0.000140	13.989912
255.820000	252.250000	0.000010	0.000140	13.956196
255.800000	252.230000	0.000010	0.000139	13.922461
255.790000	252.210000	0.000010	0.000139	13.880314
255.770000	252.190000	0.000010	0.000140	14.002561
255.750000	252.180000	0.000010	0.000140	13.951969
255.730000	252.140000	0.000010	0.000140	14.032056
255.710000	252.110000	0.000010	0.000139	13.943559
255.680000	252.080000	0.000010	0.000140	13.951974
255.660000	252.080000	0.000010	0.000140	13.973048
255.650000	252.070000	0.000010	0.000140	13.964624
255.630000	252.070000	0.000010	0.000139	13.943550
255.610000	252.020000	0.000010	0.000140	14.015201
255.600000	252.010000	0.000010	0.000140	13.994139
255.580000	252.000000	0.000010	0.000139	13.947760
255.560000	251.990000	0.000010	0.000140	14.023638
255.550000	251.980000	0.000010	0.000139	13.930910
255.530000	251.960000	0.000010	0.000140	13.956190
255.500000	251.930000	0.000010	0.000140	13.964621
255.490000	251.930000	0.000010	0.000139	13.918250
255.470000	251.880000	0.000010	0.000140	13.973046
255.450000	251.870000	0.000010	0.000140	13.960411
255.430000	251.840000	0.000010	0.000140	13.951975
255.410000	251.810000	0.000010	0.000140	14.032080
255.380000	251.790000	0.000010	0.000140	13.977266
255.370000	251.760000	0.000010	0.000139	13.918269
255.350000	251.740000	0.000010	0.000140	13.989916
255.330000	251.720000	0.000010	0.000140	13.968830
255.320000	251.740000	0.000010	0.000140	14.010982
255.300000	251.730000	0.000010	0.000140	13.968824
255.280000	251.710000	0.000010	0.000139	13.901384
255.260000	251.690000	0.000010	0.000139	13.926676
255.240000	251.670000	0.000010	0.000140	13.998345
255.230000	251.650000	0.000010	0.000140	13.951962
255.210000	251.640000	0.000010	0.000139	13.935106
255.190000	251.620000	0.000010	0.000140	14.019408
255.170000	251.600000	0.000010	0.000139	13.935112
255.160000	251.580000	0.000010	0.000139	13.947757
255.130000	251.560000	0.000010	0.000140	13.981472
255.110000	251.540000	0.000010	0.000140	13.989898
255.090000	251.530000	0.000010	0.000140	14.006758
255.080000	251.510000	0.000010	0.000141	14.053128
255.050000	251.430000	0.000010	0.000139	13.935107
255.030000	251.410000	0.000010	0.000140	14.032049
255.000000	251.380000	0.000010	0.000139	13.914022
254.990000	251.370000	0.000010	0.000140	13.960392
254.970000	251.360000	0.000010	0.000140	14.019419
254.950000	251.360000	0.000010	0.000139	13.939319
254.940000	251.330000	0.000010	0.000140	14.015180
254.920000	251.320000	0.000010	0.000140	13.977254
254.900000	251.300000	0.000010	0.000140	13.994118
254.880000	251.290000	0.000010	0.000139	13.947738
254.860000	251.280000	0.000010	0.000140	14.010967
254.840000	251.250000	0.000010	0.000140	13.951949
254.830000	251.240000	0.000010	0.000140	14.027822
254.800000	251.200000	0.000010	0.000140	14.006750
254.790000	251.200000	0.000010	0.000139	13.943523
254.770000	251.190000	0.000010	0.000140	13.998323
254.750000	251.190000	0.000010	0.000140	13.973029
254.730000	251.160000	0.000010	0.000139	13.926661
254.710000	251.160000	0.000010	0.000140	13.981458
254.700000	251.120000	0.000010	0.000140	13.985673
254.680000	251.070000	0.000010	0.000139	13.859213
254.650000	251.040000	0.000010	0.000140	13.956174
254.630000	251.010000	0.000010	0.000140	13.977246
254.610000	250.980000	0.000010	0.000140	14.036265
254.600000	250.960000	0.000010	0.000140	14.002534
254.580000	250.950000	0.000010	0.000140	14.015182
254.560000	250.940000	0.000010	0.000141	14.095261
254.540000	250.920000	0.000010	0.000140	13.951958
254.520000	250.910000	0.000010	0.000139	13.939310
254.500000	250.900000	0.000010	0.000141	14.053119
254.490000	250.890000	0.000010	0.000140	13.973034
254.470000	250.860000	0.000010	0.000140	14.006754
254.450000	250.840000	0.000010	0.000140	14.006744
254.430000	250.810000	0.000010	0.000140	13.989890
254.410000	250.790000	0.000010	0.000140	13.977239
254.400000	250.770000	0.000010	0.000140	14.002539
254.380000	250.750000	0.000010	0.000140	13.968810
254.360000	250.730000	0.000010	0.000141	14.107926
254.330000	250.700000	0.000010	0.000139	13.939299
254.320000	250.710000	0.000010	0.000140	13.981463
254.310000	250.700000	0.000010	0.000140	14.015171
254.290000	250.690000	0.000010	0.000140	13.956174
254.270000	250.670000	0.000010	0.000140	13.994105
254.250000	250.650000	0.000010	0.000140	14.006750
254.230000	250.620000	0.000010	0.000140	13.981450
254.210000	250.590000	0.000010	0.000140	14.040476
254.200000	250.570000	0.000010	0.000140	13.977239
254.180000	250.550000	0.000010	0.000140	13.973030
254.160000	250.510000	0.000010	0.000140	14.032038
254.140000	250.490000	0.000010	0.000140	13.981455
254.120000	250.480000	0.000010	0.000140	13.951941
254.110000	250.490000	0.000010	0.000140	13.989872
254.090000	250.470000	0.000010	0.000140	13.989886
254.070000	250.460000	0.000010	0.000140	14.032031
254.050000	250.450000	0.000010	0.000140	13.989884
254.030000	250.430000	0.000010	0.000140	14.023599
254.010000	250.400000	0.000010	0.000140	13.977234
254.000000	250.380000	0.000010	0.000139	13.947726
253.970000	250.350000	0.000010	0.000140	13.977240
253.950000	250.330000	0.000010	0.000140	14.023606
253.940000	250.300000	0.000010	0.000140	14.006737
253.920000	250.280000	0.000010	0.000140	14.015173
253.900000	250.270000	0.000010	0.000140	14.006746
253.880000	250.250000	0.000010	0.000140	14.032036
253.870000	250.250000	0.000010	0.000140	14.027810
253.850000	250.240000	0.000010	0.000140	13.968806
253.840000	250.220000	0.000010	0.000141	14.053107
253.820000	250.230000	0.000010	0.000140	14.023602
253.810000	250.220000	0.000010	0.000141	14.061548
253.780000	250.170000	0.000010	0.000140	14.010967
253.770000	250.150000	0.000010	0.000140	14.002522
253.750000	250.160000	0.000010	0.000140	14.044677
253.730000	250.120000	0.000010	0.000140	13.951949
253.710000	250.080000	0.000010	0.000140	14.032039
253.690000	250.100000	0.000010	0.000140	13.981446
253.680000	250.090000	0.000010	0.000140	13.994096
253.660000	250.070000	0.000010	0.000140	14.002534
253.640000	250.050000	0.000010	0.000140	14.044673
253.620000	250.030000	0.000010	0.000140	14.015182
253.600000	250.000000	0.000010	0.000141	14.091045
253.580000	249.970000	0.000010	0.000141	14.069963
253.560000	249.940000	0.000010	0.000140	13.994096
253.540000	249.920000	0.000010	0.000140	13.994087
253.520000	249.890000	0.000010	0.000141	14.065746
253.500000	249.860000	0.000010	0.000140	14.006745
253.480000	249.830000	0.000010	0.000141	14.053115
253.460000	249.810000	0.000010	0.000141	14.107907
253.440000	249.800000	0.000010	0.000141	14.053105
253.430000	249.780000	0.000010	0.000140	14.032031
253.410000	249.770000	0.000010	0.000140	14.010957
253.390000	249.760000	0.000010	0.000141	14.091050
253.380000	249.750000	0.000010	0.000140	13.973020
253.360000	249.720000	0.000010	0.000140	14.044683
253.340000	249.700000	0.000010	0.000140	14.040466
253.320000	249.670000	0.000010	0.000140	14.036245
253.300000	249.650000	0.000010	0.000140	13.985665
253.280000	249.620000	0.000010	0.000140	14.015173
253.260000	249.600000	0.000010	0.000140	14.015177
253.250000	249.580000	0.000010	0.000140	13.989887
253.230000	249.570000	0.000010	0.000140	13.960372
253.210000	249.560000	0.000010	0.000141	14.057327
253.190000	249.550000	0.000010	0.000141	14.053112
253.180000	249.540000	0.000010	0.000140	14.040450
253.160000	249.520000	0.000010	0.000140	14.044680
253.140000	249.500000	0.000010	0.000140	13.973016
253.120000	249.470000	0.000010	0.000140	14.040468
253.100000	249.440000	0.000010	0.000140	14.032045
253.080000	249.420000	0.000010	0.000140	13.985666
253.060000	249.390000	0.000010	0.000140	14.023585
253.040000	249.380000	0.000010	0.000140	14.023605
253.020000	249.360000	0.000010	0.000140	14.048895
253.000000	249.340000	0.000010	0.000140	13.985655
252.990000	249.330000	0.000010	0.000140	14.006735
252.970000	249.330000	0.000010	0.000139	13.943516
252.950000	249.300000	0.000010	0.000140	13.998302
252.930000	249.290000	0.000010	0.000140	14.032027
252.920000	249.270000	0.000010	0.000140	14.040455
252.890000	249.230000	0.000010	0.000140	14.027820
252.880000	249.220000	0.000010	0.000140	14.036245
252.860000	249.200000	0.000010	0.000140	13.981452
252.840000	249.190000	0.000010	0.000140	14.010956
252.820000	249.160000	0.000010	0.000140	14.006737
252.800000	249.130000	0.000010	0.000140	14.040472
252.780000	249.120000	0.000010	0.000140	14.019382
252.770000	249.100000	0.000010	0.000140	14.044677
252.750000	249.090000	0.000010	0.000141	14.095260
252.730000	249.100000	0.000010	0.000140	13.998311
252.710000	249.100000	0.000010	0.000141	14.141625
252.700000	249.090000	0.000010	0.000141	14.086835
252.680000	249.080000	0.000010	0.000141	14.057332
252.660000	249.060000	0.000010	0.000140	14.019366
252.640000	249.010000	0.000010	0.000140	14.019390
252.620000	248.980000	0.000010	0.000141	14.074183
252.610000	248.980000	0.000010	0.000141	14.112130
252.580000	248.940000	0.000010	0.000140	14.027820
252.570000	248.910000	0.000010	0.000140	14.027805
252.550000	248.900000	0.000010	0.000139	13.922440
252.530000	248.880000	0.000010	0.000140	14.027800
252.510000	248.880000	0.000010	0.000141	14.091040
252.500000	248.870000	0.000010	0.000141	14.069975
252.470000	248.850000	0.000010	0.000140	14.006733
252.450000	248.800000	0.000010	0.000141	14.086820
252.440000	248.810000	0.000010	0.000140	14.019385
252.420000	248.790000	0.000010	0.000140	14.027820
252.390000	248.750000	0.000010	0.000140	13.989875
252.380000	248.720000	0.000010	0.000141	14.086830
252.360000	248.700000	0.000010	0.000140	14.032043
252.340000	248.670000	0.000010	0.000141	14.107902
252.320000	248.660000	0.000010	0.000140	14.027822
252.310000	248.680000	0.000010	0.000140	14.044685
252.290000	248.660000	0.000010	0.000141	14.069977
252.270000	248.640000	0.000010	0.000141	14.128998
252.250000	248.640000	0.000010	0.000140	14.048899
252.230000	248.590000	0.000010	0.000140	14.023615
252.220000	248.570000	0.000010	0.000140	13.981454
252.190000	248.540000	0.000010	0.000140	14.040465
252.180000	248.520000	0.000010	0.000141	14.065755
252.150000	248.490000	0.000010	0.000141	14.095260
252.130000	248.470000	0.000010	0.000141	14.061550
252.110000	248.440000	0.000010	0.000141	14.074189
252.100000	248.460000	0.000010	0.000140	14.048916
252.080000	248.420000	0.000010	0.000140	14.048905
252.060000	248.440000	0.000010	0.000141	14.061545
252.050000	248.430000	0.000010	0.000140	14.027805
252.040000	248.420000	0.000010	0.000140	14.015180
252.020000	248.400000	0.000010	0.000140	14.036255
252.000000	248.380000	0.000010	0.000140	14.036260
251.980000	248.370000	0.000010	0.000141	14.103695
251.960000	248.350000	0.000010	0.000140	13.994092
251.940000	248.330000	0.000010	0.000140	14.006741
251.920000	248.310000	0.000010	0.000140	14.048905
251.900000	248.250000	0.000010	0.000141	14.074210
251.880000	248.260000	0.000010	0.000141	14.128965
251.860000	248.220000	0.000010	0.000140	13.989880
251.840000	248.220000	0.000010	0.000140	14.006742
251.820000	248.210000	0.000010	0.000140	14.027825
251.810000	248.190000	0.000010	0.000141	14.065755
251.780000	248.170000	0.000010	0.000141	14.061540
251.770000	248.150000	0.000010	0.000141	14.091045
251.750000	248.140000	0.000010	0.000141	14.057325
251.730000	248.120000	0.000010	0.000141	14.053115
251.720000	248.100000	0.000010	0.000140	14.036254
251.700000	248.080000	0.000010	0.000141	14.078410
251.680000	248.060000	0.000010	0.000140	14.015184
251.660000	248.040000	0.000010	0.000140	14.048901
251.640000	248.020000	0.000010	0.000140	13.994108
251.620000	248.010000	0.000010	0.000141	14.074190
251.600000	247.990000	0.000010	0.000140	14.019405
251.580000	247.970000	0.000010	0.000141	14.129005
251.560000	247.950000	0.000010	0.000140	14.032055
251.540000	247.930000	0.000010	0.000140	14.032040
251.530000	247.910000	0.000010	0.000140	14.040475
251.510000	247.890000	0.000010	0.000140	14.019411
251.480000	247.870000	0.000010	0.000140	14.015190
251.470000	247.860000	0.000010	0.000141	14.065760
251.450000	247.840000	0.000010	0.000140	14.019395
251.430000	247.820000	0.000010	0.000141	14.053125
251.420000	247.800000	0.000010	0.000140	14.040476
251.390000	247.780000	0.000010	0.000141	14.074180
251.380000	247.770000	0.000010	0.000140	14.027816
251.360000	247.750000	0.000010	0.000140	14.015181
251.340000	247.720000	0.000010	0.000141	14.053102
251.320000	247.700000	0.000010	0.000141	14.078410
251.300000	247.680000	0.000010	0.000140	14.032035
251.280000	247.660000	0.000010	0.000141	14.061547
251.260000	247.640000	0.000010	0.000141	14.099490
251.240000	247.620000	0.000010	0.000140	14.048905
251.230000	247.610000	0.000010	0.000141	14.069976
251.210000	247.580000	0.000010	0.000141	14.103710
251.190000	247.570000	0.000010	0.000141	14.086845
251.170000	247.550000	0.000010	0.000140	14.044685
251.150000	247.530000	0.000010	0.000141	14.116345
251.140000	247.510000	0.000010	0.000141	14.069971
251.110000	247.490000	0.000010	0.000141	14.086860
251.090000	247.470000	0.000010	0.000141	14.086835
251.070000	247.460000	0.000010	0.000141	14.095265
251.060000	247.440000	0.000010	0.000141	14.103705
251.030000	247.400000	0.000010	0.000141	14.069980
251.020000	247.380000	0.000010	0.000140	14.048905
251.000000	247.370000	0.000010	0.000141	14.061550
250.980000	247.360000	0.000010	0.000141	14.099485
250.970000	247.340000	0.000010	0.000141	14.061555
250.950000	247.320000	0.000010	0.000141	14.091060
250.930000	247.300000	0.000010	0.000141	14.053135
250.910000	247.280000	0.000010	0.000141	14.103690
250.890000	247.270000	0.000010	0.000140	14.036261
250.870000	247.250000	0.000010	0.000141	14.057330
250.860000	247.230000	0.000010	0.000141	14.061545
250.840000	247.210000	0.000010	0.000142	14.162705
250.820000	247.190000	0.000010	0.000140	14.027824
250.800000	247.180000	0.000010	0.000141	14.116340
250.780000	247.160000	0.000010	0.000141	14.065765
250.770000	247.140000	0.000010	0.000141	14.082620
250.750000	247.120000	0.000010	0.000140	14.032025
250.720000	247.100000	0.000010	0.000141	14.112140
250.710000	247.070000	0.000010	0.000141	14.095270
250.690000	247.060000	0.000010	0.000141	14.116350
250.670000	247.040000	0.000010	0.000141	14.145860
250.650000	247.030000	0.000010	0.000141	14.053115
250.630000	247.010000	0.000010	0.000141	14.095270
250.610000	246.990000	0.000010	0.000141	14.074190
250.600000	246.990000	0.000010	0.000141	14.116355
250.580000	246.970000	0.000010	0.000141	14.099490
250.560000	246.950000	0.000010	0.000140	14.019400
250.540000	246.920000	0.000010	0.000141	14.074195
250.530000	246.900000	0.000010	0.000141	14.112130
250.510000	246.880000	0.000010	0.000140	14.048915
250.490000	246.860000	0.000010	0.000141	14.065770
250.470000	246.840000	0.000010	0.000141	14.099495
250.450000	246.800000	0.000010	0.000141	14.065790
250.430000	246.780000	0.000010	0.000141	14.053125
250.410000	246.790000	0.000010	0.000141	14.116355
250.390000	246.770000	0.000010	0.000141	14.120570
250.370000	246.750000	0.000010	0.000141	14.091055
250.350000	246.730000	0.000010	0.000141	14.074200
250.330000	246.710000	0.000010	0.000140	14.036264
250.320000	246.680000	0.000010	0.000140	14.048905
250.300000	246.660000	0.000010	0.000141	14.065770
250.290000	246.640000	0.000010	0.000141	14.099495
250.270000	246.640000	0.000010	0.000141	14.082635
250.250000	246.620000	0.000010	0.000141	14.095285
250.230000	246.600000	0.000010	0.000141	14.112145
250.210000	246.580000	0.000010	0.000141	14.099495
250.200000	246.550000	0.000010	0.000141	14.082645
250.170000	246.530000	0.000010	0.000141	14.145865
250.150000	246.520000	0.000010	0.000141	14.057343
250.140000	246.520000	0.000010	0.000140	14.048910
250.120000	246.490000	0.000010	0.000141	14.095278
250.100000	246.470000	0.000010	0.000141	14.074205
250.080000	246.450000	0.000010	0.000141	14.129020
250.060000	246.430000	0.000010	0.000140	14.032057
250.040000	246.420000	0.000010	0.000141	14.086840
250.030000	246.420000	0.000010	0.000141	14.065780
250.010000	246.390000	0.000010	0.000141	14.107935
249.990000	246.360000	0.000010	0.000141	14.124795
249.970000	246.350000	0.000010	0.000141	14.095285
249.950000	246.320000	0.000010	0.000141	14.103725
249.930000	246.300000	0.000010	0.000141	14.057355
249.910000	246.290000	0.000010	0.000141	14.103725
249.890000	246.270000	0.000010	0.000140	14.044700
249.880000	246.250000	0.000010	0.000142	14.150085
249.860000	246.230000	0.000010	0.000141	14.078425
249.840000	246.210000	0.000010	0.000141	14.065790
249.820000	246.190000	0.000010	0.000141	14.124790
249.810000	246.170000	0.000010	0.000141	14.103720
249.790000	246.160000	0.000010	0.000141	14.065775
249.770000	246.130000	0.000010	0.000140	14.044710
249.740000	246.120000	0.000010	0.000140	14.027850
249.730000	246.100000	0.000010	0.000141	14.053130
249.710000	246.080000	0.000010	0.000141	14.137435
249.690000	246.060000	0.000010	0.000141	14.120585
249.670000	246.040000	0.000010	0.000141	14.065775
249.650000	246.020000	0.000010	0.000141	14.082640
249.630000	246.000000	0.000010	0.000142	14.150080
249.610000	245.990000	0.000010	0.000140	14.011002
249.600000	245.970000	0.000010	0.000141	14.099505
249.580000	245.950000	0.000010	0.000140	14.048929
249.560000	245.930000	0.000010	0.000140	14.040483
249.540000	245.910000	0.000010	0.000141	14.074212
249.530000	245.890000	0.000010	0.000141	14.112155
249.510000	245.870000	0.000010	0.000141	14.145875
249.480000	245.850000	0.000010	0.000141	14.095285
249.460000	245.840000	0.000010	0.000142	14.166950
249.450000	245.820000	0.000010	0.000141	14.078420
249.430000	245.800000	0.000010	0.000140	14.032061
249.410000	245.780000	0.000010	0.000141	14.120580
249.390000	245.760000	0.000010	0.000141	14.061568
249.370000	245.740000	0.000010	0.000141	14.141655
249.360000	245.720000	0.000010	0.000141	14.141660
249.340000	245.710000	0.000010	0.000140	14.044691
249.330000	245.680000	0.000010	0.000141	14.137445
249.310000	245.660000	0.000010	0.000141	14.057345
249.290000	245.650000	0.000010	0.000141	14.120575
249.260000	245.640000	0.000010	0.000141	14.086865
249.250000	245.590000	0.000010	0.000141	14.120585
249.230000	245.570000	0.000010	0.000142	14.150085
249.210000	245.560000	0.000010	0.000141	14.124785
249.190000	245.550000	0.000010	0.000141	14.124790
249.170000	245.540000	0.000010	0.000141	14.095275
249.160000	245.520000	0.000010	0.000141	14.086850
249.140000	245.490000	0.000010	0.000141	14.112140
249.120000	245.480000	0.000010	0.000142	14.150079
249.100000	245.460000	0.000010	0.000140	14.040492
249.080000	245.440000	0.000010	0.000141	14.070009
249.070000	245.420000	0.000010	0.000141	14.091083
249.050000	245.400000	0.000010	0.000141	14.124785
249.030000	245.380000	0.000010	0.000142	14.175365
249.010000	245.410000	0.000010	0.000141	14.129014
248.990000	245.360000	0.000010	0.000141	14.137428
248.970000	245.340000	0.000010	0.000140	14.023621
248.960000	245.320000	0.000010	0.000141	14.145860
248.940000	245.300000	0.000010	0.000141	14.078420
248.920000	245.270000	0.000010	0.000141	14.133225
248.900000	245.260000	0.000010	0.000141	14.116360
248.880000	245.240000	0.000010	0.000141	14.082631
248.870000	245.210000	0.000010	0.000141	14.141650
248.850000	245.200000	0.000010	0.000141	14.116375
248.830000	245.180000	0.000010	0.000141	14.141640
248.810000	245.140000	0.000010	0.000141	14.145875
248.790000	245.140000	0.000010	0.000141	14.145885
248.770000	245.120000	0.000010	0.000141	14.129015
248.750000	245.100000	0.000010	0.000141	14.129010
248.740000	245.080000	0.000010	0.000142	14.175385
248.720000	245.070000	0.000010	0.000141	14.116360
248.700000	245.050000	0.000010	0.000141	14.112165
248.680000	245.010000	0.000010	0.000141	14.082645
248.660000	245.010000	0.000010	0.000141	14.116360
248.650000	244.990000	0.000010	0.000141	14.120570
248.630000	244.970000	0.000010	0.000141	14.103720
248.610000	244.970000	0.000010	0.000141	14.074211
248.590000	244.920000	0.000010	0.000142	14.171175
248.570000	244.890000	0.000010	0.000141	14.145870
248.550000	244.880000	0.000010	0.000141	14.095290
248.530000	244.880000	0.000010	0.000141	14.107930
248.520000	244.860000	0.000010	0.000141	14.124795
248.490000	244.840000	0.000010	0.000141	14.112155
248.480000	244.830000	0.000010	0.000141	14.099515
248.460000	244.810000	0.000010	0.000141	14.129025
248.440000	244.790000	0.000010	0.000141	14.116365
248.420000	244.770000	0.000010	0.000141	14.145870
248.400000	244.750000	0.000010	0.000141	14.061568
248.380000	244.730000	0.000010	0.000141	14.145865
248.370000	244.720000	0.000010	0.000141	14.112145
248.350000	244.700000	0.000010	0.000140	14.032055
248.340000	244.680000	0.000010	0.000141	14.124805
248.320000	244.660000	0.000010	0.000141	14.145875
248.300000	244.640000	0.000010	0.000141	14.137439
248.280000	244.620000	0.000010	0.000142	14.179590
248.270000	244.600000	0.000010	0.000142	14.154300
248.240000	244.580000	0.000010	0.000141	14.074215
248.220000	244.560000	0.000010	0.000141	14.129015
248.200000	244.550000	0.000010	0.000141	14.120585
248.190000	244.530000	0.000010	0.000141	14.091080
248.170000	244.510000	0.000010	0.000141	14.141655
248.150000	244.490000	0.000010	0.000142	14.192255
248.130000	244.470000	0.000010	0.000142	14.188020
248.110000	244.450000	0.000010	0.000143	14.255460
248.100000	244.440000	0.000010	0.000141	14.099500
248.080000	244.410000	0.000010	0.000141	14.112150
248.060000	244.400000	0.000010	0.000141	14.141660
248.040000	244.380000	0.000010	0.000141	14.120580
248.020000	244.360000	0.000010	0.000142	14.217520
248.000000	244.340000	0.000010	0.000141	14.107940
247.990000	244.320000	0.000010	0.000141	14.112155
247.970000	244.310000	0.000010	0.000142	14.179600
247.950000	244.280000	0.000010	0.000141	14.074223
247.930000	244.260000	0.000010	0.000141	14.112145
247.920000	244.260000	0.000010	0.000142	14.213305
247.890000	244.240000	0.000010	0.000141	14.137440
247.870000	244.200000	0.000010	0.000141	14.145868
247.850000	244.170000	0.000010	0.000141	14.145860
247.840000	244.150000	0.000010	0.000142	14.217540
247.820000	244.140000	0.000010	0.000141	14.145865
247.800000	244.130000	0.000010	0.000141	14.120585
247.790000	244.110000	0.000010	0.000141	14.120595
247.770000	244.090000	0.000010	0.000141	14.129005
247.750000	244.070000	0.000010	0.000142	14.175390
247.730000	244.050000	0.000010	0.000142	14.171165
247.710000	244.040000	0.000010	0.000141	14.141645
