TempA(K)	Current(A)	Voltage(V)	R(ohm)
6.029000	5.000000E-5	-9.700000E-7	-0.019400
6.043000	5.000000E-5	-1.434500E-6	-0.028690
6.051000	5.000000E-5	-4.220000E-7	-0.008440
6.060000	5.000000E-5	-6.320000E-7	-0.012640
6.068000	5.000000E-5	-1.939500E-6	-0.038790
6.077000	5.000000E-5	-9.680000E-7	-0.019360
6.086000	5.000000E-5	-9.270000E-7	-0.018540
6.095000	5.000000E-5	-1.560500E-6	-0.031210
6.106000	5.000000E-5	-4.635000E-7	-0.009270
6.148000	5.000000E-5	5.065000E-7	0.010130
6.154000	5.000000E-5	1.235000E-7	0.002470
6.162000	5.000000E-5	-8.010000E-7	-0.016020
6.169000	5.000000E-5	-5.475000E-7	-0.010950
6.177000	5.000000E-5	-8.300000E-8	-0.001660
6.186000	5.000000E-5	-3.795000E-7	-0.007590
6.194000	5.000000E-5	-9.685000E-7	-0.019370
6.201000	5.000000E-5	-5.905000E-7	-0.011810
6.264000	5.000000E-5	-8.010000E-7	-0.016020
6.271000	5.000000E-5	3.355000E-7	0.006710
6.278000	5.000000E-5	4.200000E-8	0.000840
6.283000	5.000000E-5	2.525000E-7	0.005050
6.290000	5.000000E-5	-2.535000E-7	-0.005070
6.298000	5.000000E-5	8.450000E-8	0.001690
6.303000	5.000000E-5	-4.645000E-7	-0.009290
6.310000	5.000000E-5	-7.570000E-7	-0.015140
6.377000	5.000000E-5	8.440000E-7	0.016880
6.383000	5.000000E-5	7.605000E-7	0.015210
6.391000	5.000000E-5	1.054500E-6	0.021090
6.397000	5.000000E-5	7.165000E-7	0.014330
6.405000	5.000000E-5	1.305500E-6	0.026110
6.412000	5.000000E-5	-1.275000E-7	-0.002550
6.422000	5.000000E-5	-4.220000E-7	-0.008440
6.430000	5.000000E-5	7.570000E-7	0.015140
6.491000	5.000000E-5	7.165000E-7	0.014330
6.500000	5.000000E-5	4.210000E-7	0.008420
6.510000	5.000000E-5	8.865000E-7	0.017730
6.517000	5.000000E-5	5.040000E-7	0.010080
6.525000	5.000000E-5	-9.295000E-7	-0.018590
6.535000	5.000000E-5	2.105000E-7	0.004210
6.543000	5.000000E-5	-2.115000E-7	-0.004230
6.552000	5.000000E-5	-2.970000E-7	-0.005940
6.584000	5.000000E-5	-7.605000E-7	-0.015210
6.595000	5.000000E-5	7.165000E-7	0.014330
6.604000	5.000000E-5	-5.900000E-7	-0.011800
6.613000	5.000000E-5	7.595000E-7	0.015190
6.623000	5.000000E-5	-4.200000E-8	-0.000840
6.633000	5.000000E-5	2.520000E-7	0.005040
6.642000	5.000000E-5	3.375000E-7	0.006750
6.652000	5.000000E-5	8.010000E-7	0.016020
6.656000	5.000000E-5	2.115000E-7	0.004230
6.667000	5.000000E-5	-5.490000E-7	-0.010980
6.676000	5.000000E-5	-4.350000E-8	-0.000870
6.686000	5.000000E-5	5.000000E-10	0.000010
6.696000	5.000000E-5	-1.250000E-7	-0.002500
6.707000	5.000000E-5	9.705000E-7	0.019410
6.716000	5.000000E-5	8.425000E-7	0.016850
6.726000	5.000000E-5	6.730000E-7	0.013460
6.710000	5.000000E-5	2.945000E-7	0.005890
6.720000	5.000000E-5	-4.100000E-8	-0.000820
6.732000	5.000000E-5	3.800000E-7	0.007600
6.743000	5.000000E-5	-3.365000E-7	-0.006730
6.756000	5.000000E-5	6.340000E-7	0.012680
6.766000	5.000000E-5	6.745000E-7	0.013490
6.777000	5.000000E-5	9.700000E-7	0.019400
6.788000	5.000000E-5	1.012500E-6	0.020250
6.761000	5.000000E-5	7.575000E-7	0.015150
6.772000	5.000000E-5	9.710000E-7	0.019420
6.784000	5.000000E-5	-1.690000E-7	-0.003380
6.795000	5.000000E-5	7.575000E-7	0.015150
6.807000	5.000000E-5	2.130000E-7	0.004260
6.817000	5.000000E-5	-1.690000E-7	-0.003380
6.828000	5.000000E-5	2.940000E-7	0.005880
6.840000	5.000000E-5	-8.450000E-8	-0.001690
6.810000	5.000000E-5	5.480000E-7	0.010960
6.821000	5.000000E-5	7.580000E-7	0.015160
6.832000	5.000000E-5	1.771000E-6	0.035420
6.843000	5.000000E-5	4.215000E-7	0.008430
6.854000	5.000000E-5	8.300000E-8	0.001660
6.865000	5.000000E-5	6.330000E-7	0.012660
6.876000	5.000000E-5	8.850000E-7	0.017700
6.887000	5.000000E-5	1.052500E-6	0.021050
6.865000	5.000000E-5	1.055000E-6	0.021100
6.876000	5.000000E-5	-8.400000E-8	-0.001680
6.886000	5.000000E-5	1.250000E-7	0.002500
6.897000	5.000000E-5	8.865000E-7	0.017730
6.908000	5.000000E-5	-4.220000E-7	-0.008440
6.919000	5.000000E-5	1.055500E-6	0.021110
6.930000	5.000000E-5	-5.085000E-7	-0.010170
6.941000	5.000000E-5	8.450000E-7	0.016900
6.924000	5.000000E-5	8.020000E-7	0.016040
6.934000	5.000000E-5	-1.260000E-7	-0.002520
6.945000	5.000000E-5	1.181500E-6	0.023630
6.956000	5.000000E-5	8.840000E-7	0.017680
6.965000	5.000000E-5	-2.110000E-7	-0.004220
6.976000	5.000000E-5	-2.535000E-7	-0.005070
6.988000	5.000000E-5	2.115000E-7	0.004230
6.998000	5.000000E-5	-1.255000E-7	-0.002510
7.008000	5.000000E-5	-1.559500E-6	-0.031190
7.020000	5.000000E-5	5.055000E-7	0.010110
7.030000	5.000000E-5	-7.185000E-7	-0.014370
7.043000	5.000000E-5	4.635000E-7	0.009270
7.053000	5.000000E-5	-1.642500E-6	-0.032850
7.062000	5.000000E-5	-1.603000E-6	-0.032060
7.074000	5.000000E-5	-1.138500E-6	-0.022770
7.084000	5.000000E-5	-1.011000E-6	-0.020220
7.070000	5.000000E-5	-8.250000E-8	-0.001650
7.081000	5.000000E-5	6.755000E-7	0.013510
7.092000	5.000000E-5	-8.035000E-7	-0.016070
7.103000	5.000000E-5	-4.000000E-8	-0.000800
7.112000	5.000000E-5	-1.179500E-6	-0.023590
7.123000	5.000000E-5	-5.900000E-7	-0.011800
7.134000	5.000000E-5	-1.898000E-6	-0.037960
7.143000	5.000000E-5	-1.690000E-7	-0.003380
7.133000	5.000000E-5	-1.939000E-6	-0.038780
7.144000	5.000000E-5	-1.680000E-7	-0.003360
7.152000	5.000000E-5	4.210000E-7	0.008420
7.164000	5.000000E-5	8.500000E-8	0.001700
7.173000	5.000000E-5	2.525000E-7	0.005050
7.184000	5.000000E-5	-2.150500E-6	-0.043010
7.194000	5.000000E-5	-8.850000E-7	-0.017700
7.204000	5.000000E-5	-5.050000E-7	-0.010100
7.199000	5.000000E-5	-2.107000E-6	-0.042140
7.210000	5.000000E-5	-9.285000E-7	-0.018570
7.219000	5.000000E-5	-1.680000E-7	-0.003360
7.229000	5.000000E-5	-4.220000E-7	-0.008440
7.238000	5.000000E-5	-1.600500E-6	-0.032010
7.249000	5.000000E-5	-1.054500E-6	-0.021090
7.259000	5.000000E-5	5.000000E-10	0.000010
7.269000	5.000000E-5	-1.855500E-6	-0.037110
7.278000	5.000000E-5	8.020000E-7	0.016040
7.286000	5.000000E-5	1.275000E-7	0.002550
7.293000	5.000000E-5	-5.480000E-7	-0.010960
7.302000	5.000000E-5	-2.955000E-7	-0.005910
7.312000	5.000000E-5	-1.053500E-6	-0.021070
7.320000	5.000000E-5	-1.519000E-6	-0.030380
7.328000	5.000000E-5	-1.137000E-6	-0.022740
7.338000	5.000000E-5	-6.335000E-7	-0.012670
7.367000	5.000000E-5	-3.365000E-7	-0.006730
7.373000	5.000000E-5	3.385000E-7	0.006770
7.380000	5.000000E-5	-1.601500E-6	-0.032030
7.387000	5.000000E-5	-2.955000E-7	-0.005910
7.395000	5.000000E-5	-5.055000E-7	-0.010110
7.404000	5.000000E-5	-4.655000E-7	-0.009310
7.414000	5.000000E-5	-2.115000E-7	-0.004230
7.423000	5.000000E-5	-1.139500E-6	-0.022790
7.487000	5.000000E-5	-1.393000E-6	-0.027860
7.494000	5.000000E-5	7.155000E-7	0.014310
7.502000	5.000000E-5	4.250000E-8	0.000850
7.510000	5.000000E-5	1.275000E-7	0.002550
7.517000	5.000000E-5	-8.450000E-8	-0.001690
7.525000	5.000000E-5	1.349000E-6	0.026980
7.533000	5.000000E-5	1.265000E-7	0.002530
7.542000	5.000000E-5	-1.601500E-6	-0.032030
7.616000	5.000000E-5	1.012000E-6	0.020240
7.624000	5.000000E-5	2.120000E-7	0.004240
7.632000	5.000000E-5	1.000000E-9	0.000020
7.639000	5.000000E-5	1.010500E-6	0.020210
7.648000	5.000000E-5	1.000000E-9	0.000020
7.654000	5.000000E-5	-7.595000E-7	-0.015190
7.663000	5.000000E-5	-7.165000E-7	-0.014330
7.670000	5.000000E-5	-4.635000E-7	-0.009270
7.734000	5.000000E-5	3.795000E-7	0.007590
7.742000	5.000000E-5	-2.120000E-7	-0.004240
7.752000	5.000000E-5	8.450000E-8	0.001690
7.760000	5.000000E-5	-5.905000E-7	-0.011810
7.768000	5.000000E-5	2.950000E-7	0.005900
7.777000	5.000000E-5	1.812500E-6	0.036250
7.785000	5.000000E-5	1.180500E-6	0.023610
7.793000	5.000000E-5	4.215000E-7	0.008430
7.838000	5.000000E-5	-8.350000E-8	-0.001670
7.846000	5.000000E-5	1.275000E-7	0.002550
7.856000	5.000000E-5	7.180000E-7	0.014360
7.866000	5.000000E-5	7.585000E-7	0.015170
7.874000	5.000000E-5	1.475500E-6	0.029510
7.884000	5.000000E-5	-3.380000E-7	-0.006760
7.894000	5.000000E-5	3.810000E-7	0.007620
7.902000	5.000000E-5	2.110000E-7	0.004220
7.926000	5.000000E-5	3.900000E-8	0.000780
7.936000	5.000000E-5	6.305000E-7	0.012610
7.945000	5.000000E-5	1.182000E-6	0.023640
7.955000	5.000000E-5	8.015000E-7	0.016030
7.964000	5.000000E-5	4.645000E-7	0.009290
7.974000	5.000000E-5	5.465000E-7	0.010930
7.984000	5.000000E-5	9.680000E-7	0.019360
7.993000	5.000000E-5	-8.450000E-8	-0.001690
7.995000	5.000000E-5	-8.010000E-7	-0.016020
8.006000	5.000000E-5	-2.105000E-7	-0.004210
8.017000	5.000000E-5	-4.250000E-8	-0.000850
8.029000	5.000000E-5	-8.010000E-7	-0.016020
8.039000	5.000000E-5	1.646000E-6	0.032920
8.049000	5.000000E-5	-4.200000E-8	-0.000840
8.059000	5.000000E-5	8.420000E-7	0.016840
8.069000	5.000000E-5	-8.500000E-8	-0.001700
8.058000	5.000000E-5	1.855000E-6	0.037100
8.069000	5.000000E-5	1.263000E-6	0.025260
8.081000	5.000000E-5	-3.800000E-7	-0.007600
8.092000	5.000000E-5	8.850000E-7	0.017700
8.103000	5.000000E-5	6.325000E-7	0.012650
8.114000	5.000000E-5	-1.056000E-6	-0.021120
8.125000	5.000000E-5	8.440000E-7	0.016880
8.136000	5.000000E-5	9.270000E-7	0.018540
8.116000	5.000000E-5	2.965000E-7	0.005930
8.127000	5.000000E-5	4.050000E-8	0.000810
8.140000	5.000000E-5	1.644000E-6	0.032880
8.150000	5.000000E-5	1.265500E-6	0.025310
8.161000	5.000000E-5	3.365000E-7	0.006730
8.173000	5.000000E-5	2.110000E-7	0.004220
8.184000	5.000000E-5	4.300000E-8	0.000860
8.195000	5.000000E-5	3.785000E-7	0.007570
8.173000	5.000000E-5	6.320000E-7	0.012640
8.185000	5.000000E-5	8.350000E-8	0.001670
8.195000	5.000000E-5	1.051000E-6	0.021020
8.206000	5.000000E-5	8.150000E-8	0.001630
8.217000	5.000000E-5	-8.450000E-8	-0.001690
8.227000	5.000000E-5	-5.000000E-10	-0.000010
8.238000	5.000000E-5	3.790000E-7	0.007580
8.249000	5.000000E-5	1.095500E-6	0.021910
8.229000	5.000000E-5	-5.858000E-6	-0.117160
8.241000	5.000000E-5	2.530000E-7	0.005060
8.251000	5.000000E-5	8.450000E-8	0.001690
8.262000	5.000000E-5	8.400000E-8	0.001680
8.272000	5.000000E-5	-8.860000E-7	-0.017720
8.284000	5.000000E-5	-1.690000E-7	-0.003380
8.295000	5.000000E-5	3.340000E-7	0.006680
8.308000	5.000000E-5	1.695000E-7	0.003390
8.291000	5.000000E-5	3.795000E-7	0.007590
8.301000	5.000000E-5	3.375000E-7	0.006750
8.311000	5.000000E-5	5.915000E-7	0.011830
8.323000	5.000000E-5	3.790000E-7	0.007580
8.334000	5.000000E-5	-2.530000E-7	-0.005060
8.345000	5.000000E-5	-6.330000E-7	-0.012660
8.357000	5.000000E-5	-1.390500E-6	-0.027810
8.367000	5.000000E-5	-8.450000E-8	-0.001690
8.351000	5.000000E-5	-1.053500E-6	-0.021070
8.362000	5.000000E-5	5.070000E-7	0.010140
8.373000	5.000000E-5	4.200000E-8	0.000840
8.382000	5.000000E-5	-8.445000E-7	-0.016890
8.394000	5.000000E-5	5.490000E-7	0.010980
8.404000	5.000000E-5	-4.620000E-7	-0.009240
8.416000	5.000000E-5	-1.260000E-7	-0.002520
8.426000	5.000000E-5	-5.900000E-7	-0.011800
8.415000	5.000000E-5	-7.170000E-7	-0.014340
8.425000	5.000000E-5	-1.695000E-7	-0.003390
8.436000	5.000000E-5	-2.955000E-7	-0.005910
8.443000	5.000000E-5	-1.306500E-6	-0.026130
8.455000	5.000000E-5	-6.315000E-7	-0.012630
8.466000	5.000000E-5	-1.349000E-6	-0.026980
8.476000	5.000000E-5	-5.050000E-7	-0.010100
8.487000	5.000000E-5	-1.181000E-6	-0.023620
8.482000	5.000000E-5	4.640000E-7	0.009280
8.492000	5.000000E-5	-1.223000E-6	-0.024460
8.501000	5.000000E-5	-1.772000E-6	-0.035440
8.511000	5.000000E-5	-8.860000E-7	-0.017720
8.522000	5.000000E-5	-8.850000E-7	-0.017700
8.533000	5.000000E-5	-4.220000E-7	-0.008440
8.542000	5.000000E-5	-4.630000E-7	-0.009260
8.553000	5.000000E-5	-2.960000E-7	-0.005920
8.561000	5.000000E-5	-8.430000E-7	-0.016860
8.570000	5.000000E-5	-1.275000E-7	-0.002550
8.577000	5.000000E-5	-1.349000E-6	-0.026980
8.587000	5.000000E-5	-1.643500E-6	-0.032870
8.598000	5.000000E-5	-3.790000E-7	-0.007580
8.608000	5.000000E-5	-1.349000E-6	-0.026980
8.618000	5.000000E-5	-5.060000E-7	-0.010120
8.627000	5.000000E-5	-9.715000E-7	-0.019430
8.654000	5.000000E-5	-1.264500E-6	-0.025290
8.663000	5.000000E-5	1.270000E-7	0.002540
8.672000	5.000000E-5	-6.750000E-7	-0.013500
8.681000	5.000000E-5	3.375000E-7	0.006750
8.689000	5.000000E-5	1.680000E-7	0.003360
8.698000	5.000000E-5	-1.348000E-6	-0.026960
8.707000	5.000000E-5	5.490000E-7	0.010980
8.717000	5.000000E-5	-2.115000E-7	-0.004230
8.761000	5.000000E-5	2.940000E-7	0.005880
8.770000	5.000000E-5	1.270000E-7	0.002540
8.777000	5.000000E-5	3.360000E-7	0.006720
8.784000	5.000000E-5	-9.700000E-7	-0.019400
8.792000	5.000000E-5	2.100000E-7	0.004200
8.801000	5.000000E-5	2.105000E-7	0.004210
8.810000	5.000000E-5	4.250000E-8	0.000850
8.817000	5.000000E-5	-7.160000E-7	-0.014320
8.883000	5.000000E-5	1.280000E-7	0.002560
8.892000	5.000000E-5	3.795000E-7	0.007590
8.901000	5.000000E-5	-4.640000E-7	-0.009280
8.909000	5.000000E-5	-2.535000E-7	-0.005070
8.917000	5.000000E-5	6.760000E-7	0.013520
8.924000	5.000000E-5	-2.110000E-7	-0.004220
8.931000	5.000000E-5	0.000000E+0	0.000000
8.942000	5.000000E-5	1.685000E-7	0.003370
9.007000	5.000000E-5	5.900000E-7	0.011800
9.016000	5.000000E-5	-4.600000E-7	-0.009200
9.025000	5.000000E-5	7.600000E-7	0.015200
9.033000	5.000000E-5	5.890000E-7	0.011780
9.041000	5.000000E-5	-1.270000E-7	-0.002540
9.048000	5.000000E-5	-2.950000E-7	-0.005900
9.060000	5.000000E-5	-7.185000E-7	-0.014370
9.067000	5.000000E-5	8.445000E-7	0.016890
9.116000	5.000000E-5	5.480000E-7	0.010960
9.127000	5.000000E-5	4.215000E-7	0.008430
9.136000	5.000000E-5	-2.970000E-7	-0.005940
9.147000	5.000000E-5	6.745000E-7	0.013490
9.156000	5.000000E-5	-4.220000E-7	-0.008440
9.163000	5.000000E-5	1.730000E-6	0.034600
9.173000	5.000000E-5	8.430000E-7	0.016860
9.184000	5.000000E-5	-5.485000E-7	-0.010970
9.218000	5.000000E-5	1.137500E-6	0.022750
9.229000	5.000000E-5	-5.060000E-7	-0.010120
9.239000	5.000000E-5	8.855000E-7	0.017710
9.250000	5.000000E-5	7.575000E-7	0.015150
9.260000	5.000000E-5	6.750000E-7	0.013500
9.271000	5.000000E-5	2.100000E-7	0.004200
9.280000	5.000000E-5	-9.285000E-7	-0.018570
9.290000	5.000000E-5	2.525000E-7	0.005050
9.307000	5.000000E-5	-1.275000E-7	-0.002550
9.318000	5.000000E-5	-8.020000E-7	-0.016040
9.329000	5.000000E-5	-4.225000E-7	-0.008450
9.339000	5.000000E-5	1.690000E-7	0.003380
9.350000	5.000000E-5	-5.495000E-7	-0.010990
9.362000	5.000000E-5	9.695000E-7	0.019390
9.373000	5.000000E-5	5.900000E-7	0.011800
9.384000	5.000000E-5	1.695000E-7	0.003390
9.385000	5.000000E-5	7.570000E-7	0.015140
9.397000	5.000000E-5	4.215000E-7	0.008430
9.408000	5.000000E-5	1.265000E-7	0.002530
9.422000	5.000000E-5	-5.485000E-7	-0.010970
9.434000	5.000000E-5	1.260000E-7	0.002520
9.445000	5.000000E-5	9.275000E-7	0.018550
9.457000	5.000000E-5	7.155000E-7	0.014310
9.469000	5.000000E-5	-8.015000E-7	-0.016030
9.461000	5.000000E-5	6.330000E-7	0.012660
9.474000	5.000000E-5	6.315000E-7	0.012630
9.486000	5.000000E-5	4.230000E-7	0.008460
9.498000	5.000000E-5	-5.475000E-7	-0.010950
9.511000	5.000000E-5	3.385000E-7	0.006770
9.523000	5.000000E-5	8.850000E-7	0.017700
9.536000	5.000000E-5	1.054000E-6	0.021080
9.547000	5.000000E-5	1.475000E-6	0.029500
9.535000	5.000000E-5	2.530000E-7	0.005060
9.547000	5.000000E-5	4.625000E-7	0.009250
9.560000	5.000000E-5	8.425000E-7	0.016850
9.575000	5.000000E-5	-5.055000E-7	-0.010110
9.589000	5.000000E-5	5.050000E-7	0.010100
9.602000	5.000000E-5	3.790000E-7	0.007580
9.615000	5.000000E-5	8.435000E-7	0.016870
9.628000	5.000000E-5	1.270000E-7	0.002540
9.614000	5.000000E-5	5.895000E-7	0.011790
9.626000	5.000000E-5	4.625000E-7	0.009250
9.639000	5.000000E-5	-5.900000E-7	-0.011800
9.649000	5.000000E-5	-5.900000E-7	-0.011800
9.663000	5.000000E-5	3.370000E-7	0.006740
9.676000	5.000000E-5	6.740000E-7	0.013480
9.688000	5.000000E-5	-6.740000E-7	-0.013480
9.701000	5.000000E-5	8.860000E-7	0.017720
9.684000	5.000000E-5	8.010000E-7	0.016020
9.696000	5.000000E-5	2.110000E-7	0.004220
9.709000	5.000000E-5	1.054500E-6	0.021090
9.721000	5.000000E-5	-2.105000E-7	-0.004210
9.733000	5.000000E-5	5.485000E-7	0.010970
9.745000	5.000000E-5	-8.440000E-7	-0.016880
9.756000	5.000000E-5	1.897500E-6	0.037950
9.769000	5.000000E-5	1.690000E-7	0.003380
9.756000	5.000000E-5	3.375000E-7	0.006750
9.770000	5.000000E-5	-4.660000E-7	-0.009320
9.782000	5.000000E-5	-1.695000E-7	-0.003390
9.796000	5.000000E-5	-3.795000E-7	-0.007590
9.808000	5.000000E-5	-8.845000E-7	-0.017690
9.821000	5.000000E-5	-1.690000E-7	-0.003380
9.860000	5.000000E-5	-1.680000E-7	-0.003360
9.874000	5.000000E-5	5.490000E-7	0.010980
9.863000	5.000000E-5	-1.307000E-6	-0.026140
9.875000	5.000000E-5	9.290000E-7	0.018580
9.888000	5.000000E-5	-1.270000E-7	-0.002540
9.901000	5.000000E-5	5.915000E-7	0.011830
9.914000	5.000000E-5	-2.540000E-7	-0.005080
9.929000	5.000000E-5	-6.735000E-7	-0.013470
9.942000	5.000000E-5	-5.895000E-7	-0.011790
9.955000	5.000000E-5	-2.120000E-7	-0.004240
9.944000	5.000000E-5	1.255000E-7	0.002510
9.957000	5.000000E-5	-7.590000E-7	-0.015180
9.970000	5.000000E-5	-4.150000E-8	-0.000830
9.982000	5.000000E-5	-9.690000E-7	-0.019380
9.996000	5.000000E-5	-8.300000E-8	-0.001660
10.008000	5.000000E-5	-5.900000E-7	-0.011800
10.022000	5.000000E-5	-3.360000E-7	-0.006720
10.034000	5.000000E-5	4.200000E-8	0.000840
10.022000	5.000000E-5	8.865000E-7	0.017730
10.034000	5.000000E-5	-1.222000E-6	-0.024440
10.047000	5.000000E-5	-6.760000E-7	-0.013520
10.059000	5.000000E-5	-1.096500E-6	-0.021930
10.071000	5.000000E-5	1.500000E-9	0.000030
10.083000	5.000000E-5	-1.094500E-6	-0.021890
10.095000	5.000000E-5	-1.700000E-7	-0.003400
10.107000	5.000000E-5	-2.950000E-7	-0.005900
10.093000	5.000000E-5	-1.390500E-6	-0.027810
10.105000	5.000000E-5	-5.900000E-7	-0.011800
10.117000	5.000000E-5	-7.600000E-7	-0.015200
10.130000	5.000000E-5	-1.433500E-6	-0.028670
10.141000	5.000000E-5	2.960000E-7	0.005920
10.152000	5.000000E-5	-5.900000E-7	-0.011800
10.163000	5.000000E-5	-6.760000E-7	-0.013520
10.176000	5.000000E-5	-1.054000E-6	-0.021080
10.186000	5.000000E-5	-1.475000E-6	-0.029500
10.175000	5.000000E-5	-1.896500E-6	-0.037930
10.186000	5.000000E-5	-6.745000E-7	-0.013490
10.196000	5.000000E-5	0.000000E+0	0.000000
10.207000	5.000000E-5	-2.525000E-7	-0.005050
10.218000	5.000000E-5	-1.434000E-6	-0.028680
10.228000	5.000000E-5	-4.225000E-7	-0.008450
10.241000	5.000000E-5	-1.010500E-6	-0.020210
10.239000	5.000000E-5	-1.265000E-7	-0.002530
10.249000	5.000000E-5	-8.840000E-7	-0.017680
10.259000	5.000000E-5	-5.470000E-7	-0.010940
10.269000	5.000000E-5	1.000000E-9	0.000020
10.279000	5.000000E-5	-3.370000E-7	-0.006740
10.289000	5.000000E-5	-2.940000E-7	-0.005880
10.299000	5.000000E-5	2.960000E-7	0.005920
10.309000	5.000000E-5	-8.835000E-7	-0.017670
10.320000	5.000000E-5	-8.435000E-7	-0.016870
10.328000	5.000000E-5	1.680000E-7	0.003360
10.338000	5.000000E-5	-3.385000E-7	-0.006770
10.346000	5.000000E-5	-6.320000E-7	-0.012640
10.356000	5.000000E-5	-8.400000E-8	-0.001680
10.364000	5.000000E-5	-7.585000E-7	-0.015170
10.373000	5.000000E-5	-2.960000E-7	-0.005920
10.382000	5.000000E-5	-4.000000E-8	-0.000800
10.407000	5.000000E-5	4.645000E-7	0.009290
10.415000	5.000000E-5	6.745000E-7	0.013490
10.422000	5.000000E-5	8.010000E-7	0.016020
10.429000	5.000000E-5	4.635000E-7	0.009270
10.437000	5.000000E-5	-5.895000E-7	-0.011790
10.445000	5.000000E-5	5.080000E-7	0.010160
10.451000	5.000000E-5	4.250000E-8	0.000850
10.460000	5.000000E-5	4.200000E-8	0.000840
10.498000	5.000000E-5	-5.490000E-7	-0.010980
10.505000	5.000000E-5	-6.320000E-7	-0.012640
10.509000	5.000000E-5	-3.800000E-7	-0.007600
10.515000	5.000000E-5	-4.635000E-7	-0.009270
10.522000	5.000000E-5	6.330000E-7	0.012660
10.529000	5.000000E-5	5.065000E-7	0.010130
10.537000	5.000000E-5	1.223000E-6	0.024460
10.544000	5.000000E-5	1.000000E-9	0.000020
10.587000	5.000000E-5	-4.200000E-8	-0.000840
10.594000	5.000000E-5	0.000000E+0	0.000000
10.602000	5.000000E-5	-8.440000E-7	-0.016880
10.611000	5.000000E-5	3.795000E-7	0.007590
10.619000	5.000000E-5	9.265000E-7	0.018530
10.627000	5.000000E-5	-7.600000E-7	-0.015200
10.635000	5.000000E-5	0.000000E+0	0.000000
10.644000	5.000000E-5	-1.138000E-6	-0.022760
10.686000	5.000000E-5	-3.365000E-7	-0.006730
10.693000	5.000000E-5	1.349500E-6	0.026990
10.701000	5.000000E-5	8.500000E-8	0.001700
10.708000	5.000000E-5	-4.200000E-8	-0.000840
10.716000	5.000000E-5	6.330000E-7	0.012660
10.723000	5.000000E-5	4.225000E-7	0.008450
10.731000	5.000000E-5	5.470000E-7	0.010940
10.740000	5.000000E-5	7.595000E-7	0.015190
10.775000	5.000000E-5	3.365000E-7	0.006730
10.784000	5.000000E-5	-4.150000E-8	-0.000830
10.792000	5.000000E-5	2.105000E-7	0.004210
10.801000	5.000000E-5	8.425000E-7	0.016850
10.810000	5.000000E-5	6.735000E-7	0.013470
10.818000	5.000000E-5	2.105000E-7	0.004210
10.827000	5.000000E-5	2.530000E-7	0.005060
10.836000	5.000000E-5	2.100000E-7	0.004200
10.864000	5.000000E-5	1.680000E-7	0.003360
10.873000	5.000000E-5	2.515000E-7	0.005030
10.882000	5.000000E-5	-4.215000E-7	-0.008430
10.892000	5.000000E-5	2.540000E-7	0.005080
10.901000	5.000000E-5	-9.265000E-7	-0.018530
10.910000	5.000000E-5	7.595000E-7	0.015190
10.919000	5.000000E-5	7.580000E-7	0.015160
10.928000	5.000000E-5	1.260000E-7	0.002520
10.944000	5.000000E-5	7.155000E-7	0.014310
10.954000	5.000000E-5	-1.275000E-7	-0.002550
10.965000	5.000000E-5	7.155000E-7	0.014310
10.975000	5.000000E-5	-6.320000E-7	-0.012640
10.984000	5.000000E-5	6.730000E-7	0.013460
10.994000	5.000000E-5	9.695000E-7	0.019390
11.004000	5.000000E-5	-5.065000E-7	-0.010130
11.013000	5.000000E-5	1.265000E-7	0.002530
11.023000	5.000000E-5	1.690000E-7	0.003380
11.033000	5.000000E-5	1.054500E-6	0.021090
11.042000	5.000000E-5	-7.170000E-7	-0.014340
11.054000	5.000000E-5	8.350000E-8	0.001670
11.065000	5.000000E-5	2.105000E-7	0.004210
11.075000	5.000000E-5	1.096500E-6	0.021930
11.086000	5.000000E-5	1.685000E-7	0.003370
11.096000	5.000000E-5	5.890000E-7	0.011780
11.099000	5.000000E-5	-1.265000E-7	-0.002530
11.109000	5.000000E-5	5.060000E-7	0.010120
11.122000	5.000000E-5	3.370000E-7	0.006740
11.133000	5.000000E-5	1.260000E-7	0.002520
11.144000	5.000000E-5	1.560500E-6	0.031210
11.154000	5.000000E-5	-3.380000E-7	-0.006760
11.165000	5.000000E-5	-2.120000E-7	-0.004240
11.176000	5.000000E-5	1.260000E-7	0.002520
11.176000	5.000000E-5	-6.755000E-7	-0.013510
11.186000	5.000000E-5	1.306000E-6	0.026120
11.197000	5.000000E-5	7.595000E-7	0.015190
11.207000	5.000000E-5	7.590000E-7	0.015180
11.218000	5.000000E-5	-3.370000E-7	-0.006740
11.229000	5.000000E-5	1.680000E-7	0.003360
11.239000	5.000000E-5	4.210000E-7	0.008420
11.249000	5.000000E-5	6.750000E-7	0.013500
11.246000	5.000000E-5	5.485000E-7	0.010970
11.258000	5.000000E-5	3.360000E-7	0.006720
11.270000	5.000000E-5	4.635000E-7	0.009270
11.282000	5.000000E-5	1.685000E-7	0.003370
11.294000	5.000000E-5	7.165000E-7	0.014330
11.305000	5.000000E-5	1.270000E-7	0.002540
11.316000	5.000000E-5	1.180000E-6	0.023600
11.328000	5.000000E-5	2.125000E-7	0.004250
11.326000	5.000000E-5	3.360000E-7	0.006720
11.339000	5.000000E-5	5.485000E-7	0.010970
11.352000	5.000000E-5	-4.630000E-7	-0.009260
11.364000	5.000000E-5	-1.181000E-6	-0.023620
11.376000	5.000000E-5	4.630000E-7	0.009260
